Year,FIPS,spatmax_prev,spatmean_prev
2012,37089,25.17101483609228,18.491389160484974
2012,37091,,
2012,37093,23.599579498401667,18.34609244641538
2012,37095,26.71693408338652,26.71693408338652
2012,37097,26.963626068433683,17.506696298028665
2012,37099,28.218979279206643,28.218979279206643
2012,37101,17.25923369002416,11.593819546959871
2012,37103,26.71693408338652,19.912492764105355
2012,37105,10.900919031327565,10.900919031327565
2012,37107,12.126405652521887,12.126405652521887
2012,37109,22.33222912867086,16.86871495562686
2012,37111,25.17101483609228,19.227944758016136
2012,37113,66.19107155990292,47.20502541955479
2012,37115,21.632847315363648,18.272340549061543
2012,37117,,
2012,37119,22.33222912867086,16.50951126383227
2012,37121,26.23065489201714,26.23065489201714
2012,37123,26.80790325969613,21.630415852991337
2012,37125,23.599579498401667,16.909765572202033
2012,37127,11.587821199918883,8.912928001925497
2012,37129,26.34040891214111,26.34040891214111
2012,37131,,
2012,37133,26.71693408338652,26.71693408338652
2012,37135,13.69943440906511,11.787681738973944
2012,37137,26.71693408338652,26.71693408338652
2012,37139,,
2012,37141,26.34040891214111,19.567545750057153
2012,37143,,
2012,37145,11.049316783912197,10.462622926397486
2012,37147,20.222787711286003,20.222787711286003
2012,37149,25.17101483609228,19.307316061960144
2012,37151,22.741660878811533,15.579440566552224
2012,37153,18.144030613928017,18.144030613928017
2012,37155,22.525644579983368,15.949497886861089
2012,37157,29.63464713602303,18.178444920001457
2012,37159,22.741660878811533,18.146490867985133
2012,37161,20.915543037215723,16.502917552734175
2012,37163,14.466657432630008,12.270450829099586
2012,37165,23.599579498401667,20.285809953308068
2012,37167,26.80790325969613,20.629296621859865
2012,37169,22.329320258275807,17.710052655369182
2012,37171,29.63464713602303,19.687452854018435
2012,37173,19.370303710220256,17.338268860336115
2012,37175,28.218979279206643,21.530839062756563
2012,37177,,
2012,37179,18.144030613928017,12.820048732374953
2012,37181,,
2012,37183,11.587821199918883,10.952293464280714
2012,37185,11.444504556993632,11.444504556993632
2012,37187,,
2012,37189,15.77765641119,15.136885726179484
2012,37191,20.222787711286003,16.356614200409684
2012,37193,26.963626068433683,21.694755523692326
2012,37195,12.126405652521887,11.719577136478135
2012,37197,22.33222912867086,18.366362760294475
2012,37199,14.911833782759436,14.911833782759436
2012,38001,,
2012,38003,,
2012,38005,,
2012,38007,,
2012,38009,,
2012,38011,,
2012,38013,,
2012,38015,,
2012,38017,16.721569152049227,16.721569152049227
2012,38019,,
2012,38021,,
2012,38023,,
2012,38025,,
2012,38027,,
2012,38029,,
2012,38031,,
2012,38033,,
2012,38035,,
2012,38037,,
2012,38039,,
2012,38041,,
2012,38043,,
2012,38045,,
2012,38047,,
2012,38049,,
2012,38051,,
2012,38053,,
2012,38055,,
2012,38057,,
2012,38059,,
2012,38061,,
2012,38063,,
2012,38065,,
2012,38067,,
2012,38069,,
2012,38071,,
2012,38073,,
2012,38075,,
2012,38077,16.721569152049227,16.721569152049227
2012,38079,,
2012,38081,,
2012,38083,,
2012,38085,,
2012,38087,,
2012,38089,,
2012,38091,,
2012,38093,,
2012,38095,,
2012,38097,,
2012,38099,,
2012,38101,,
2012,38103,,
2012,38105,,
2012,39001,45.41008802570909,36.837298235034176
2012,39003,14.655723726284377,14.655723726284377
2012,39005,17.95185638514892,13.052236792833284
2012,39007,28.67191681321202,19.280034739442293
2012,39009,13.77410468319559,13.77410468319559
2012,39011,9.42560370991762,9.42560370991762
2012,39013,37.77532399604812,37.77532399604812
2012,39015,24.10376671571113,24.10376671571113
2012,39017,25.94137249815417,21.96865746776763
2012,39019,37.77532399604812,21.249466017637552
2012,39021,26.871763586581547,21.21367037355269
2012,39023,24.55348008377945,18.691687311950783
2012,39025,37.38728832197053,27.08346868755767
2012,39027,33.56680913912324,22.131633620147113
2012,39029,37.77532399604812,23.45787114798681
2012,39031,17.95185638514892,16.731839895729397
2012,39033,19.63390321996013,16.698985453393554
2012,39035,21.75000543750136,14.027552738289003
2012,39037,24.55348008377945,20.6537496730461
2012,39039,8.930390397597725,8.930390397597725
2012,39041,20.69903350783297,18.30816374269547
2012,39043,23.05133862416439,16.996237654400524
2012,39045,26.79049830326844,20.812464556313753
2012,39047,26.79049830326844,22.77197835474564
2012,39049,26.79049830326844,15.116989762630174
2012,39051,14.77255940273406,14.77255940273406
2012,39053,42.41979038415776,34.81228921342664
2012,39055,28.67191681321202,20.25800971725055
2012,39057,26.871763586581547,22.10506586818867
2012,39059,17.29580144419942,17.29580144419942
2012,39061,37.38728832197053,25.762317543718574
2012,39063,9.42560370991762,9.42560370991762
2012,39065,19.63390321996013,14.571743552054043
2012,39067,37.77532399604812,27.53556272012377
2012,39069,14.77255940273406,14.71414156450922
2012,39071,45.41008802570909,34.84544307808392
2012,39073,26.79049830326844,20.825182468753457
2012,39075,17.95185638514892,14.931677921058142
2012,39077,23.05133862416439,15.84787960892186
2012,39079,45.41008802570909,32.42732641952355
2012,39081,58.71498070793491,38.18894893907483
2012,39083,14.947861857839856,12.187353117390145
2012,39085,20.721298534708176,17.948096991740947
2012,39087,42.72895598917533,35.23570774082349
2012,39089,20.69903350783297,14.345122195598574
2012,39091,,
2012,39093,18.10604474239822,14.709970331738397
2012,39095,13.19609395618897,13.19609395618897
2012,39097,26.871763586581547,22.581825022308006
2012,39099,28.67191681321202,19.505593759382553
2012,39101,7.850129807503602,7.850129807503602
2012,39103,18.10604474239822,13.325799220066045
2012,39105,20.071330420417173,16.922717551806382
2012,39107,,
2012,39109,26.871763586581547,25.7126218351805
2012,39111,,
2012,39113,26.871763586581547,19.41342948746274
2012,39115,20.071330420417173,20.071330420417173
2012,39117,19.63390321996013,14.799989274859907
2012,39119,14.947861857839856,14.947861857839856
2012,39121,,
2012,39123,23.05133862416439,17.819624488985955
2012,39125,8.930390397597725,8.930390397597725
2012,39127,20.071330420417173,15.299553786721944
2012,39129,25.55943206941942,19.045978219720396
2012,39131,31.53499754027019,28.547214804844806
2012,39133,28.67191681321202,17.791848690480037
2012,39135,24.55348008377945,23.396506641022896
2012,39137,14.655723726284377,12.040663718100998
2012,39139,17.95185638514892,17.95185638514892
2012,39141,45.41008802570909,36.10029316448877
2012,39143,15.634975440059412,15.634975440059412
2012,39145,45.41008802570909,36.307438034202306
2012,39147,23.05133862416439,18.853531175224383
2012,39149,15.555577160523834,15.555577160523834
2012,39151,20.651578370632613,15.973262487655216
2012,39153,18.10604474239822,13.598187421631291
2012,39155,20.721298534708176,16.90835878381349
2012,39157,12.263821460087923,12.263821460087923
2012,39159,20.69903350783297,16.061022178432236
2012,39161,9.42560370991762,9.177997053757672
2012,39163,25.55943206941942,22.815381244918296
2012,39165,24.55348008377945,22.179384582085156
2012,39167,20.071330420417173,16.922717551806382
2012,39169,12.263821460087923,11.564498443759495
2012,39171,,
2012,39173,23.05133862416439,17.49320725106094
2012,39175,19.63390321996013,17.14481347312225
2012,40001,30.67286581428387,17.377743062269293
2012,40003,18.13087193011373,18.13087193011373
2012,40005,25.528557172364174,23.72318269577113
2012,40007,,
2012,40009,,
2012,40011,16.737522177216885,16.737522177216885
2012,40013,19.76626392903912,19.76626392903912
2012,40015,16.737522177216885,13.932485604763114
2012,40017,19.389080124690903,16.77503960115616
2012,40019,24.33789853308848,24.33789853308848
2012,40021,22.53425911581201,20.03929614809737
2012,40023,25.528557172364174,25.528557172364174
2012,40025,,
2012,40027,25.611838360842345,20.57948022091671
2012,40029,47.62030741554009,34.769057817359084
2012,40031,24.33789853308848,24.33789853308848
2012,40033,24.33789853308848,18.19780459813811
2012,40035,13.68207420244909,13.68207420244909
2012,40037,18.34264386282977,16.22368896224014
2012,40039,,
2012,40041,12.304663467454166,12.304663467454166
2012,40043,,
2012,40045,,
2012,40047,,
2012,40049,47.62030741554009,37.84723520532019
2012,40051,24.33789853308848,17.40095658087157
2012,40053,18.13087193011373,18.13087193011373
2012,40055,,
2012,40057,,
2012,40059,,
2012,40061,31.60306549735324,25.351710944114444
2012,40063,47.62030741554009,34.769057817359084
2012,40065,,
2012,40067,41.583499667332,32.96069910021024
2012,40069,47.62030741554009,38.244121418412085
2012,40071,18.13087193011373,18.13087193011373
2012,40073,19.389080124690903,18.085824744007173
2012,40075,11.127449032309343,11.127449032309343
2012,40077,31.60306549735324,26.760436858265663
2012,40079,14.159069277179512,14.159069277179512
2012,40081,28.382079554969,21.87193302553819
2012,40083,19.389080124690903,17.090552073418007
2012,40085,41.583499667332,30.67488179818556
2012,40087,47.62030741554009,26.032666757805185
2012,40089,31.60306549735324,31.60306549735324
2012,40091,22.53425911581201,22.226033667495045
2012,40093,18.13087193011373,18.13087193011373
2012,40095,41.583499667332,28.9594402562451
2012,40097,17.544333180382736,15.613203691415913
2012,40099,47.62030741554009,44.601903541436045
2012,40101,17.544333180382736,17.544333180382736
2012,40103,18.13087193011373,16.11780299588212
2012,40105,25.254487528168465,19.468280865308778
2012,40107,28.382079554969,26.996958957905672
2012,40109,25.611838360842345,18.836786538560215
2012,40111,28.382079554969,21.700828928498378
2012,40113,25.254487528168465,21.798565695499118
2012,40115,17.11918375731845,17.11918375731845
2012,40117,28.382079554969,20.276485826483093
2012,40119,28.382079554969,28.382079554969
2012,40121,,
2012,40123,25.611838360842345,25.611838360842345
2012,40125,47.62030741554009,27.056795539284135
2012,40127,31.60306549735324,26.760436858265663
2012,40129,,
2012,40131,25.254487528168465,20.380488190460323
2012,40133,47.62030741554009,36.61607288819122
2012,40135,31.60306549735324,24.742314926157157
2012,40137,41.583499667332,26.35547434982067
2012,40139,,
2012,40141,19.12806622901651,15.127757630662927
2012,40143,28.382079554969,21.215743616492322
2012,40145,22.53425911581201,18.18632572703029
2012,40147,18.34264386282977,16.01235903263943
2012,40149,,
2012,40151,,
2012,40153,,
2012,41001,,
2012,41003,18.624811635427776,16.66917517733541
2012,41005,19.7852762786569,12.892883884151697
2012,41007,9.43727910290335,9.43727910290335
2012,41009,32.2988722310446,20.83560087334172
2012,41011,12.094148292864451,12.094148292864451
2012,41013,12.473649415609524,12.473649415609524
2012,41015,19.280128212852613,15.687138252858531
2012,41017,18.624811635427776,16.64328416298044
2012,41019,19.280128212852613,16.552122694963494
2012,41021,,
2012,41023,,
2012,41025,28.188203236945338,20.33092632627743
2012,41027,19.7852762786569,16.20498904291518
2012,41029,26.96205091333948,18.73195738833176
2012,41031,18.624811635427776,13.81581373536128
2012,41033,26.96205091333948,18.22650697323058
2012,41035,26.96205091333948,16.37334181090886
2012,41037,28.188203236945338,19.084451595608453
2012,41039,18.624811635427776,14.284352320771774
2012,41041,14.713538719243044,13.175594422464831
2012,41043,14.713538719243044,12.293454603896432
2012,41045,10.433294730142832,10.433294730142832
2012,41047,18.624811635427776,14.416504480867077
2012,41049,10.515945494194092,10.515945494194092
2012,41051,13.382000747546249,11.814660552541019
2012,41053,18.624811635427776,13.152860479040234
2012,41055,,
2012,41057,32.2988722310446,17.912050444649314
2012,41059,10.515945494194092,10.515945494194092
2012,41061,,
2012,41063,,
2012,41065,12.62470180717346,11.48684098111
2012,41067,32.2988722310446,19.17721257921874
2012,41069,,
2012,41071,12.62470180717346,10.803653688374448
2012,42001,13.050346864482451,11.051215748556494
2012,42003,22.29863743589142,20.160829126829977
2012,42005,26.876301820869447,21.22760476677205
2012,42007,24.29999447727398,19.409278551165496
2012,42009,21.421303486317143,20.221093907119243
2012,42011,17.283048163038643,14.67184347203684
2012,42013,18.78548369141712,15.531854130072242
2012,42015,15.758667266996849,12.162098929394679
2012,42017,28.376715212978315,15.931538244560837
2012,42019,24.29999447727398,21.167790995472206
2012,42021,26.876301820869447,20.32156770398175
2012,42023,12.278224568727364,12.278224568727364
2012,42025,17.283048163038643,15.868794791225781
2012,42027,20.456494543623474,16.36735955617542
2012,42029,32.45029205262848,19.367681438884862
2012,42031,23.773384781376297,20.62634311736711
2012,42033,26.876301820869447,22.03942668530335
2012,42035,12.278224568727364,10.421877580259936
2012,42037,16.84073962033488,13.59166161316864
2012,42039,28.67191681321202,21.046914462863214
2012,42041,13.050346864482451,11.26872683604078
2012,42043,16.269752496390147,12.673521497920316
2012,42045,28.376715212978315,18.71195424034189
2012,42047,12.278224568727364,12.278224568727364
2012,42049,20.721298534708176,14.887698796748586
2012,42051,25.89130828780778,22.09705730511374
2012,42053,23.773384781376297,23.773384781376297
2012,42055,14.844503822459735,12.11236690117632
2012,42057,21.421303486317143,15.182983261707149
2012,42059,31.59511230960271,25.15986302721472
2012,42061,20.456494543623474,14.869818509984018
2012,42063,21.876093804690232,18.653762986885358
2012,42065,26.876301820869447,20.343540064762347
2012,42067,12.690623744157026,11.290231403542379
2012,42069,16.84073962033488,15.189774455744958
2012,42071,32.45029205262848,17.3775366859555
2012,42073,22.29863743589142,18.294400523779533
2012,42075,16.269752496390147,13.795479122723373
2012,42077,21.536115267669985,17.417177381978334
2012,42079,21.48755256776253,17.61003570480239
2012,42081,15.89395552871243,14.292289636434727
2012,42083,,
2012,42085,28.67191681321202,21.191512608002643
2012,42087,,
2012,42089,21.48755256776253,17.00480107706188
2012,42091,28.376715212978315,20.647067111472385
2012,42093,12.690623744157026,10.628077167974768
2012,42095,21.536115267669985,17.353585254345735
2012,42097,16.269752496390147,12.244070359436067
2012,42099,12.690623744157026,10.989826462380524
2012,42101,26.452473127504494,19.825305140634523
2012,42103,40.31209362808843,19.960532256034394
2012,42105,8.565530591792509,8.565530591792509
2012,42107,21.48755256776253,15.990975890686572
2012,42109,12.690623744157026,12.690623744157026
2012,42111,31.59511230960271,23.369287342510923
2012,42113,16.84073962033488,13.766741913613274
2012,42115,19.14402846390184,15.698802350779545
2012,42117,15.89395552871243,13.406051129167261
2012,42119,12.690623744157026,10.628077167974768
2012,42121,16.229550766034798,14.79384002721501
2012,42123,23.773384781376297,16.28845898645234
2012,42125,58.71498070793491,30.050767536903464
2012,42127,40.31209362808843,21.232158259290884
2012,42129,31.59511230960271,22.997820328147245
2012,42131,19.14402846390184,17.29290787098305
2012,42133,16.63360231085363,12.22663550651273
2012,44001,25.97637961760353,21.083272604347464
2012,44003,18.50938792964518,15.542383815255285
2012,44005,25.97637961760353,19.917572084870518
2012,44007,25.97637961760353,17.076212308402955
2012,44009,25.97637961760353,19.616855449158113
2012,45001,18.03828360426128,16.714801233432247
2012,45003,16.471442636329265,14.447920088646253
2012,45005,,
2012,45007,28.218979279206643,23.4573229130323
2012,45009,,
2012,45011,14.936333876849927,14.936333876849927
2012,45013,,
2012,45015,15.37584147786997,12.656265286531724
2012,45017,16.471442636329265,12.990087625384074
2012,45019,10.352812968260457,10.144751031726969
2012,45021,25.17101483609228,18.217196497144595
2012,45023,15.402782769420345,14.425086554060531
2012,45025,23.599579498401667,19.501181133911004
2012,45027,10.352812968260457,10.253947793555596
2012,45029,15.37584147786997,11.87844353407006
2012,45031,10.155082618850736,10.155082618850736
2012,45033,22.525644579983368,15.127239813754617
2012,45035,15.37584147786997,12.864327223065214
2012,45037,14.936333876849927,11.982322820133634
2012,45039,15.402782769420345,12.455757691929612
2012,45041,,
2012,45043,15.37584147786997,12.194948698033441
2012,45045,26.76167059728704,20.36672118767335
2012,45047,,
2012,45049,10.32280002914673,10.32280002914673
2012,45051,26.34040891214111,21.94603130011298
2012,45053,10.32280002914673,9.76470555621671
2012,45055,15.402782769420345,12.455757691929612
2012,45057,13.44739033870072,10.906364517161023
2012,45059,20.915543037215723,18.11504850136007
2012,45061,10.155082618850736,10.155082618850736
2012,45063,14.936333876849927,12.222533245644405
2012,45065,8.586237042587737,8.586237042587737
2012,45067,10.856191647969892,10.505637133410314
2012,45069,23.599579498401667,16.90890084182229
2012,45071,16.471442636329265,12.990087625384074
2012,45073,26.76167059728704,22.39997710077416
2012,45075,16.471442636329265,12.924319644158281
2012,45077,28.218979279206643,20.549527248690378
2012,45079,16.471442636329265,16.471442636329265
2012,45081,16.471442636329265,15.703888256589597
2012,45083,25.17101483609228,20.281166849347745
2012,45085,10.155082618850736,9.83190761664481
2012,45087,20.915543037215723,17.18146668795822
2012,45089,10.352812968260457,10.253947793555596
2012,45091,20.76983640131188,14.468198910730806
2012,46003,,
2012,46005,,
2012,46007,,
2012,46009,,
2012,46011,,
2012,46013,,
2012,46015,,
2012,46017,,
2012,46019,,
2012,46021,,
2012,46023,,
2012,46025,,
2012,46027,,
2012,46029,,
2012,46031,,
2012,46033,,
2012,46035,,
2012,46037,,
2012,46039,,
2012,46041,,
2012,46043,,
2012,46045,,
2012,46047,,
2012,46049,,
2012,46051,,
2012,46053,,
2012,46055,,
2012,46057,,
2012,46059,,
2012,46061,,
2012,46063,,
2012,46065,,
2012,46067,,
2012,46069,,
2012,46071,,
2012,46073,,
2012,46075,,
2012,46077,,
2012,46079,7.569053053239555,7.569053053239555
2012,46081,,
2012,46083,7.569053053239555,7.569053053239555
2012,46085,,
2012,46087,7.569053053239555,7.569053053239555
2012,46089,,
2012,46091,,
2012,46093,,
2012,46095,,
2012,46097,,
2012,46099,,
2012,46101,7.569053053239555,7.569053053239555
2012,46103,,
2012,46105,,
2012,46107,,
2012,46109,,
2012,46111,,
2012,46113,,
2012,46115,,
2012,46117,,
2012,46119,,
2012,46121,,
2012,46123,,
2012,46125,7.569053053239555,7.569053053239555
2012,46127,9.755241003228983,9.755241003228983
2012,46129,,
2012,46135,,
2012,46137,,
2012,47001,40.86333073293956,33.346877757153244
2012,47003,7.065271957191889,7.065271957191889
2012,47005,,
2012,47007,17.657861279841786,15.576667947573707
2012,47009,22.340922476999005,19.10999608395984
2012,47011,40.44796116995728,22.833558430143356
2012,47013,41.87253998827569,32.899105451982145
2012,47015,16.292650299699016,11.678961128445453
2012,47017,11.195359014808409,11.195359014808409
2012,47019,16.887409230175386,15.749048950904843
2012,47021,20.862516019431943,14.789685038493579
2012,47023,38.64883667001623,24.92209784241232
2012,47025,59.181897302001744,46.84963602145635
2012,47027,67.66205061121386,67.66205061121386
2012,47029,42.81500745298278,25.74504873052587
2012,47031,7.065271957191889,7.065271957191889
2012,47033,11.195359014808409,11.195359014808409
2012,47035,40.86333073293956,30.7115524247773
2012,47037,30.707815138952864,16.495887397467843
2012,47039,38.64883667001623,38.64883667001623
2012,47041,20.55977411661504,18.426212208157025
2012,47043,30.707815138952864,17.54610952821348
2012,47045,,
2012,47047,10.587238848108417,10.587238848108417
2012,47049,67.66205061121386,35.29322866922356
2012,47051,8.820649729059042,8.820649729059042
2012,47053,11.195359014808409,11.195359014808409
2012,47055,12.93368254276199,12.323768258929169
2012,47057,44.11427361437067,32.45955474377177
2012,47059,44.11427361437067,34.60556343250961
2012,47061,,
2012,47063,44.11427361437067,29.657742357679798
2012,47065,17.4297002091564,16.113540276466765
2012,47067,44.11427361437067,44.11427361437067
2012,47069,11.195359014808409,11.195359014808409
2012,47071,12.93368254276199,12.93368254276199
2012,47073,42.81500745298278,23.98648816753903
2012,47075,11.195359014808409,11.195359014808409
2012,47077,38.64883667001623,24.92209784241232
2012,47079,,
2012,47081,10.606703436571912,10.606703436571912
2012,47083,11.323810009115666,11.323810009115666
2012,47085,,
2012,47087,67.66205061121386,44.11091236391445
2012,47089,42.81500745298278,25.934691075954433
2012,47091,26.23065489201714,20.301483718875236
2012,47093,40.86333073293956,24.17209466493408
2012,47095,,
2012,47097,,
2012,47099,12.93368254276199,12.93368254276199
2012,47101,,
2012,47103,11.713853975096349,10.267251852077695
2012,47105,40.86333073293956,25.692531650548723
2012,47107,40.86333073293956,26.73163611653725
2012,47109,38.64883667001623,38.64883667001623
2012,47111,13.440367532959447,13.440367532959447
2012,47113,,
2012,47115,13.495474615305628,13.495474615305628
2012,47117,10.606703436571912,8.8359876968819
2012,47119,10.606703436571912,10.606703436571912
2012,47121,40.86333073293956,23.550780220631225
2012,47123,66.19107155990292,32.68898953543218
2012,47125,30.707815138952864,25.7851655791924
2012,47127,,
2012,47129,40.86333073293956,27.482287642823312
2012,47131,,
2012,47133,20.55977411661504,20.55977411661504
2012,47135,,
2012,47137,67.66205061121386,67.66205061121386
2012,47139,66.19107155990292,36.62083706603498
2012,47141,67.66205061121386,42.65995594552782
2012,47143,40.86333073293956,24.005555542695657
2012,47145,23.925670915688595,21.292189366312893
2012,47147,30.707815138952864,17.959425842470694
2012,47149,16.365710688854794,14.421688141708573
2012,47151,39.49447077409162,31.710070844890105
2012,47153,13.495474615305628,13.495474615305628
2012,47155,23.22610614330508,20.759747205984628
2012,47157,8.533827482581849,8.533827482581849
2012,47159,20.55977411661504,18.426212208157025
2012,47161,11.323810009115666,11.323810009115666
2012,47163,44.11427361437067,26.823861332384364
2012,47165,20.862516019431943,17.84029233599525
2012,47167,10.587238848108417,10.587238848108417
2012,47169,16.292650299699016,14.86650891632923
2012,47171,26.23065489201714,21.583637145852055
2012,47173,39.49447077409162,27.70099115140292
2012,47175,17.657861279841786,17.657861279841786
2012,47177,,
2012,47179,44.11427361437067,26.647116123346436
2012,47181,38.64883667001623,25.79125960638911
2012,47183,,
2012,47185,20.55977411661504,19.108817698228414
2012,47187,30.707815138952864,18.04626592833318
2012,47189,16.365710688854794,12.290450059668709
2012,48001,,
2012,48003,22.927716552282835,15.25057326678891
2012,48005,21.86987424822308,21.86987424822308
2012,48007,18.64361849330432,18.64361849330432
2012,48009,19.12806622901651,19.12806622901651
2012,48011,13.084188575867849,13.084188575867849
2012,48013,15.032858754334049,15.032858754334049
2012,48015,6.590296118480344,6.590296118480344
2012,48017,,
2012,48019,22.095896189462263,18.564377471898155
2012,48021,14.485528580700384,11.533814965400218
2012,48023,19.12806622901651,19.12806622901651
2012,48025,,
2012,48027,8.58210135010005,6.806099047813728
2012,48029,9.824674222734297,9.331998712610547
2012,48031,14.485528580700384,10.541681946364847
2012,48033,,
2012,48035,7.856796783951183,6.443446764739294
2012,48037,,
2012,48039,15.553834865611485,10.450895938093913
2012,48041,,
2012,48043,,
2012,48045,,
2012,48047,2.506862536192828,2.506862536192828
2012,48049,,
2012,48051,9.613827720207254,9.613827720207254
2012,48053,14.485528580700384,10.12155894921316
2012,48055,14.485528580700384,10.988153751972625
2012,48057,17.13404534810669,17.13404534810669
2012,48059,10.545742156604271,10.545742156604271
2012,48061,2.506862536192828,2.506862536192828
2012,48063,,
2012,48065,13.084188575867849,13.084188575867849
2012,48067,11.28180789026302,11.28180789026302
2012,48069,,
2012,48071,15.74679159121329,13.588502616003716
2012,48073,15.96915671446007,13.842644445588418
2012,48075,,
2012,48077,19.12806622901651,19.12806622901651
2012,48079,22.927716552282835,22.927716552282835
2012,48081,8.942704094864206,8.942704094864206
2012,48083,10.545742156604271,10.545742156604271
2012,48085,19.76626392903912,13.225401796298936
2012,48087,,
2012,48089,,
2012,48091,15.032858754334049,10.395674997493568
2012,48093,,
2012,48095,8.942704094864206,8.942704094864206
2012,48097,19.76626392903912,15.127841363912921
2012,48099,7.297046916839045,6.163571831183225
2012,48101,,
2012,48103,12.13323721906203,12.13323721906203
2012,48105,,
2012,48107,8.10115881793526,8.10115881793526
2012,48109,21.308007244722464,21.308007244722464
2012,48111,,
2012,48113,10.489418798786724,9.511140987459195
2012,48115,,
2012,48117,13.084188575867849,13.084188575867849
2012,48119,12.712207185864026,12.712207185864026
2012,48121,19.76626392903912,11.940919536606977
2012,48123,17.13404534810669,17.13404534810669
2012,48125,,
2012,48127,7.407522924334103,7.407522924334103
2012,48129,,
2012,48131,7.407522924334103,7.407522924334103
2012,48133,,
2012,48135,10.690766029021866,10.690766029021866
2012,48137,22.095896189462263,22.095896189462263
2012,48139,9.933717271505875,9.212621670158443
2012,48141,21.308007244722464,19.08104881941364
2012,48143,,
2012,48145,7.297046916839045,6.163571831183225
2012,48147,25.528557172364174,16.625550203285165
2012,48149,13.312920189043464,13.312920189043464
2012,48151,10.545742156604271,10.545742156604271
2012,48153,8.10115881793526,8.10115881793526
2012,48155,,
2012,48157,13.751160254146445,11.479858542168175
2012,48159,,
2012,48161,,
2012,48163,,
2012,48165,22.927716552282835,22.927716552282835
2012,48167,13.751160254146445,11.479858542168175
2012,48169,8.10115881793526,8.10115881793526
2012,48171,22.095896189462263,22.095896189462263
2012,48173,10.690766029021866,10.690766029021866
2012,48175,17.13404534810669,17.13404534810669
2012,48177,8.839323202486797,8.839323202486797
2012,48179,,
2012,48181,25.528557172364174,14.837716165674747
2012,48183,11.716132176716766,11.716132176716766
2012,48185,9.613827720207254,9.470559049977581
2012,48187,15.032858754334049,10.72412533757607
2012,48189,8.10115881793526,8.10115881793526
2012,48191,,
2012,48193,,
2012,48195,,
2012,48197,,
2012,48199,23.03393261968553,18.62385640903052
2012,48201,15.74679159121329,12.193874641839894
2012,48203,11.28180789026302,10.921979009520001
2012,48205,,
2012,48207,,
2012,48209,14.485528580700384,11.049842001973827
2012,48211,,
2012,48213,11.716132176716766,10.603790190941954
2012,48215,2.656215665394098,2.656215665394098
2012,48217,7.856796783951183,6.443446764739294
2012,48219,8.10115881793526,8.10115881793526
2012,48221,10.137189970940057,8.99699337744562
2012,48223,12.712207185864026,12.712207185864026
2012,48225,15.96915671446007,15.96915671446007
2012,48227,,
2012,48229,21.308007244722464,14.491769677015894
2012,48231,9.491448205167144,8.993310365520243
2012,48233,,
2012,48235,8.942704094864206,8.942704094864206
2012,48237,10.137189970940057,10.137189970940057
2012,48239,17.13404534810669,17.13404534810669
2012,48241,23.03393261968553,19.638011037626907
2012,48243,,
2012,48245,23.03393261968553,19.56388932987798
2012,48247,7.407522924334103,7.407522924334103
2012,48249,18.64361849330432,18.64361849330432
2012,48251,10.137189970940057,9.852857195474812
2012,48253,10.545742156604271,10.545742156604271
2012,48255,,
2012,48257,12.712207185864026,11.32296222868495
2012,48259,22.095896189462263,15.651143055510204
2012,48261,2.506862536192828,2.506862536192828
2012,48263,,
2012,48265,,
2012,48267,22.095896189462263,22.095896189462263
2012,48269,,
2012,48271,,
2012,48273,18.64361849330432,18.64361849330432
2012,48275,,
2012,48277,25.528557172364174,25.528557172364174
2012,48279,8.10115881793526,8.10115881793526
2012,48281,7.297046916839045,7.297046916839045
2012,48283,7.407522924334103,7.407522924334103
2012,48285,17.13404534810669,17.13404534810669
2012,48287,13.312920189043464,10.947510769571757
2012,48289,9.613827720207254,9.613827720207254
2012,48291,21.86987424822308,14.83229848277924
2012,48293,5.0300967455274055,5.0300967455274055
2012,48295,,
2012,48297,,
2012,48299,,
2012,48301,22.927716552282835,22.927716552282835
2012,48303,,
2012,48305,8.10115881793526,8.10115881793526
2012,48307,,
2012,48309,7.297046916839045,7.297046916839045
2012,48311,7.407522924334103,7.407522924334103
2012,48313,9.613827720207254,9.613827720207254
2012,48315,11.28180789026302,11.28180789026302
2012,48317,10.690766029021866,10.690766029021866
2012,48319,,
2012,48321,13.751160254146445,13.751160254146445
2012,48323,7.407522924334103,7.407522924334103
2012,48325,15.032858754334049,15.032858754334049
2012,48327,8.942704094864206,8.942704094864206
2012,48329,12.13323721906203,12.13323721906203
2012,48331,8.58210135010005,7.939574133469547
2012,48333,,
2012,48335,,
2012,48337,,
2012,48339,15.74679159121329,12.477674210701597
2012,48341,13.084188575867849,13.084188575867849
2012,48343,,
2012,48345,,
2012,48347,15.96915671446007,15.96915671446007
2012,48349,,
2012,48351,23.03393261968553,17.699601348896408
2012,48353,10.545742156604271,10.545742156604271
2012,48355,,
2012,48357,,
2012,48359,13.084188575867849,13.084188575867849
2012,48361,19.91094377873512,15.373680344614199
2012,48363,10.137189970940057,10.137189970940057
2012,48365,11.28180789026302,11.28180789026302
2012,48367,9.568524420009568,8.712660601980376
2012,48369,,
2012,48371,,
2012,48373,19.91094377873512,17.20896402813616
2012,48375,,
2012,48377,,
2012,48379,12.712207185864026,12.712207185864026
2012,48381,13.084188575867849,13.084188575867849
2012,48383,10.690766029021866,9.816735061943035
2012,48385,22.095896189462263,22.095896189462263
2012,48387,,
2012,48389,,
