,Year,fipscounty,spatmax,spatmean
7500,2013,21125,39.143320471956606,29.27075508129094
7501,2013,21127,43.43943818326616,43.43943818326616
7502,2013,21129,,
7503,2013,21131,86.06777837547068,64.08725948142987
7504,2013,21133,42.10674058738904,33.58779168948281
7505,2013,21135,41.074509159615545,32.053127291028076
7506,2013,21137,17.212511931400318,17.212511931400318
7507,2013,21139,35.36181566849905,30.68321765634733
7508,2013,21141,16.324592256207055,14.920765334828204
7509,2013,21143,35.36181566849905,35.36181566849905
7510,2013,21145,35.36181566849905,35.36181566849905
7511,2013,21147,39.143320471956606,31.211342381548747
7512,2013,21149,36.45408929107518,30.444764411771885
7513,2013,21151,28.07884539787724,24.25250322340462
7514,2013,21153,46.478000413137785,46.478000413137785
7515,2013,21155,,
7516,2013,21157,26.004619644195618,26.004619644195618
7517,2013,21159,46.478000413137785,41.95129518288569
7518,2013,21161,40.66510030724743,40.66510030724743
7519,2013,21163,12.015786895397952,12.015786895397952
7520,2013,21165,,
7521,2013,21167,,
7522,2013,21169,23.241220628907428,23.241220628907428
7523,2013,21171,23.241220628907428,23.241220628907428
7524,2013,21173,28.07884539787724,28.07884539787724
7525,2013,21175,,
7526,2013,21177,36.45408929107518,36.45408929107518
7527,2013,21179,14.312852941941864,13.164319918669907
7528,2013,21181,,
7529,2013,21183,24.435439532468592,24.435439532468592
7530,2013,21185,24.443998139613548,21.51913555177033
7531,2013,21187,28.198517563648085,28.198517563648085
7532,2013,21189,,
7533,2013,21191,40.4548101382206,36.59543815228062
7534,2013,21193,42.10674058738904,42.10674058738904
7535,2013,21195,46.478000413137785,39.970328474383685
7536,2013,21197,28.07884539787724,28.07884539787724
7537,2013,21199,,
7538,2013,21201,,
7539,2013,21203,17.212511931400318,16.200601099477467
7540,2013,21205,,
7541,2013,21207,17.212511931400318,17.212511931400318
7542,2013,21209,28.198517563648085,24.312339306290042
7543,2013,21211,28.198517563648085,26.32125785163082
7544,2013,21213,16.324592256207055,14.684043926027764
7545,2013,21215,24.443998139613548,19.378425540777705
7546,2013,21217,,
7547,2013,21219,16.324592256207055,15.222947120124992
7548,2013,21221,35.36181566849905,35.36181566849905
7549,2013,21223,18.59427296392711,18.59427296392711
7550,2013,21225,,
7551,2013,21227,23.241220628907428,23.241220628907428
7552,2013,21229,,
7553,2013,21231,17.212511931400318,17.212511931400318
7554,2013,21233,36.45408929107518,36.45408929107518
7555,2013,21235,86.06777837547068,51.60080198575863
7556,2013,21237,,
7557,2013,21239,28.198517563648085,24.312339306290042
7558,2013,22001,12.99573306764279,12.99573306764279
7559,2013,22003,13.562080423136909,13.562080423136909
7560,2013,22005,27.601023475789425,19.97713624629155
7561,2013,22007,27.07165868052736,20.571718998016397
7562,2013,22009,13.562080423136909,13.562080423136909
7563,2013,22011,13.313124692774045,13.313124692774045
7564,2013,22013,12.921670448947287,12.921670448947287
7565,2013,22015,9.4159372584714,9.4159372584714
7566,2013,22017,12.921670448947287,12.921670448947287
7567,2013,22019,14.465325409549523,14.465325409549523
7568,2013,22021,10.882089361157345,10.882089361157345
7569,2013,22023,14.465325409549523,12.561670472004282
7570,2013,22025,,
7571,2013,22027,,
7572,2013,22029,,
7573,2013,22031,9.4159372584714,9.4159372584714
7574,2013,22033,27.601023475789425,23.416484743235948
7575,2013,22035,,
7576,2013,22037,12.35324901679368,12.35324901679368
7577,2013,22039,13.562080423136909,13.562080423136909
7578,2013,22041,,
7579,2013,22043,13.562080423136909,13.562080423136909
7580,2013,22045,12.99573306764279,12.99573306764279
7581,2013,22047,27.07165868052736,19.552284569334503
7582,2013,22049,10.882089361157345,10.882089361157345
7583,2013,22051,30.62989319145004,23.873357269275793
7584,2013,22053,13.313124692774045,13.313124692774045
7585,2013,22055,27.07165868052736,27.07165868052736
7586,2013,22057,28.981040419351054,25.03359294718567
7587,2013,22059,13.562080423136909,13.562080423136909
7588,2013,22061,10.882089361157345,10.882089361157345
7589,2013,22063,19.23194601068247,15.844210758103529
7590,2013,22065,,
7591,2013,22067,10.882089361157345,10.882089361157345
7592,2013,22069,13.562080423136909,13.562080423136909
7593,2013,22071,50.59564877420542,36.42929057996245
7594,2013,22073,,
7595,2013,22075,50.59564877420542,36.73552746166884
7596,2013,22077,,
7597,2013,22079,,
7598,2013,22081,12.921670448947287,11.168803853709344
7599,2013,22083,10.882089361157345,10.882089361157345
7600,2013,22085,,
7601,2013,22087,43.89237589430716,31.656327284612352
7602,2013,22089,28.981040419351054,20.466460262130735
7603,2013,22091,27.601023475789425,18.633903246472514
7604,2013,22093,19.23194601068247,17.85142456544459
7605,2013,22095,28.981040419351054,22.4732867524035
7606,2013,22097,12.99573306764279,12.99573306764279
7607,2013,22099,27.07165868052736,20.033695874085076
7608,2013,22101,27.07165868052736,23.292013430588206
7609,2013,22103,50.59564877420542,32.75133364684105
7610,2013,22105,30.160063766991964,28.61213609000405
7611,2013,22107,,
7612,2013,22109,16.47090312020671,16.47090312020671
7613,2013,22111,10.882089361157345,10.882089361157345
7614,2013,22113,27.07165868052736,20.033695874085076
7615,2013,22115,13.562080423136909,13.562080423136909
7616,2013,22117,29.711182546330875,24.903832009304182
7617,2013,22119,12.921670448947287,12.921670448947287
7618,2013,22121,12.35324901679368,12.35324901679368
7619,2013,22123,,
7620,2013,22125,,
7621,2013,22127,,
7622,2013,23001,16.114567569082453,15.897896507792357
7623,2013,23003,12.388826582509584,12.388826582509584
7624,2013,23005,13.037090522536618,11.629879412415107
7625,2013,23007,15.68122544650226,12.951946874397928
7626,2013,23009,12.388826582509584,12.388826582509584
7627,2013,23011,10.222668302293595,10.222668302293595
7628,2013,23013,,
7629,2013,23015,15.68122544650226,15.68122544650226
7630,2013,23017,16.114567569082453,13.124775464637557
7631,2013,23019,,
7632,2013,23021,12.388826582509584,12.388826582509584
7633,2013,23023,16.114567569082453,14.006153772626101
7634,2013,23025,15.68122544650226,14.035026014505922
7635,2013,23027,15.68122544650226,14.035026014505922
7636,2013,23029,12.388826582509584,12.388826582509584
7637,2013,23031,18.46010610547944,16.09363522141292
7638,2013,24001,24.734604380030483,19.554965546000602
7639,2013,24003,32.95268958244923,17.968979385772332
7640,2013,24005,32.95268958244923,19.2716408946403
7641,2013,24009,17.45411098295435,11.041719649054482
7642,2013,24011,20.611332110394294,19.170285283320734
7643,2013,24013,18.104165780696587,14.528705891464472
7644,2013,24015,18.45795798808258,13.936202993246559
7645,2013,24017,20.998187524866275,9.972777378335836
7646,2013,24019,20.998187524866275,15.066739065621206
7647,2013,24021,24.734604380030483,12.444929817884962
7648,2013,24023,26.666864198994062,20.934893513259443
7649,2013,24025,24.530727188876785,16.938946702494132
7650,2013,24027,22.08111527535748,14.071455545695912
7651,2013,24029,24.530727188876785,19.469068014965508
7652,2013,24031,15.778506889174553,9.067661149382518
7653,2013,24033,20.998187524866275,11.794237645854366
7654,2013,24035,19.47867969967417,18.46639534131426
7655,2013,24037,20.998187524866275,15.405415721821875
7656,2013,24039,10.945609442412412,10.923962348862407
7657,2013,24041,20.998187524866275,19.687876872738304
7658,2013,24043,40.47614667083694,19.9617337829111
7659,2013,24045,17.420844039893733,17.420844039893733
7660,2013,24047,17.420844039893733,14.161579647603068
7661,2013,24510,18.104165780696587,17.77913838182547
7662,2013,25001,24.24110857845797,21.185834266914448
7663,2013,25003,23.57569144135042,17.88790903370516
7664,2013,25005,23.067133312122177,19.327637108055697
7665,2013,25007,24.24110857845797,23.516433167316336
7666,2013,25009,17.079842073344306,14.669094972371205
7667,2013,25011,20.050627835284093,17.72477473307331
7668,2013,25013,20.864094498298773,16.717222943001552
7669,2013,25015,17.67382765669764,16.66430093881893
7670,2013,25017,17.67382765669764,16.34247220908241
7671,2013,25019,,
7672,2013,25021,24.24110857845797,18.500489221518727
7673,2013,25023,24.24110857845797,19.301443277821
7674,2013,25025,18.13055995537093,14.773711793867603
7675,2013,25027,23.067133312122177,16.056733261783133
7676,2013,26001,,
7677,2013,26003,17.725258493353028,17.725258493353028
7678,2013,26005,27.4206143409813,16.051881172254856
7679,2013,26007,,
7680,2013,26009,11.112716281240624,11.112716281240624
7681,2013,26011,18.7209824771604,18.7209824771604
7682,2013,26013,17.725258493353028,17.725258493353028
7683,2013,26015,22.96092199211921,15.21597314426703
7684,2013,26017,15.772710158642935,15.772710158642935
7685,2013,26019,11.112716281240624,11.112716281240624
7686,2013,26021,22.21461721812953,15.608172921358284
7687,2013,26023,22.96092199211921,19.660420096264104
7688,2013,26025,16.613135452431056,16.486526826420025
7689,2013,26027,19.87939831687761,14.514699072023868
7690,2013,26029,,
7691,2013,26031,,
7692,2013,26033,,
7693,2013,26035,,
7694,2013,26037,17.7157961124457,17.164465782438377
7695,2013,26039,,
7696,2013,26041,17.725258493353028,17.725258493353028
7697,2013,26043,17.725258493353028,17.725258493353028
7698,2013,26045,22.96092199211921,17.90263390899111
7699,2013,26047,,
7700,2013,26049,15.772710158642935,13.480515872073973
7701,2013,26051,18.7209824771604,18.7209824771604
7702,2013,26053,,
7703,2013,26055,,
7704,2013,26057,15.772710158642935,14.401946890525679
7705,2013,26059,22.96092199211921,22.96092199211921
7706,2013,26061,17.725258493353028,17.725258493353028
7707,2013,26063,18.7209824771604,18.7209824771604
7708,2013,26065,16.613135452431056,15.122444591049119
7709,2013,26067,16.613135452431056,13.634589656762481
7710,2013,26069,,
7711,2013,26071,17.725258493353028,17.725258493353028
7712,2013,26073,,
7713,2013,26075,22.96092199211921,17.538436343021022
7714,2013,26077,22.96092199211921,17.24225349664158
7715,2013,26079,11.112716281240624,11.112716281240624
7716,2013,26081,20.466878742514968,12.718055579483021
7717,2013,26083,17.725258493353028,17.725258493353028
7718,2013,26085,,
7719,2013,26087,27.72678934308568,18.530388237498578
7720,2013,26089,11.112716281240624,11.112716281240624
7721,2013,26091,26.59998936000425,19.717700020733137
7722,2013,26093,17.7157961124457,13.621528393624187
7723,2013,26095,,
7724,2013,26097,,
7725,2013,26099,24.303759604658843,17.11830823846887
7726,2013,26101,13.638505219827907,12.375610750534266
7727,2013,26103,,
7728,2013,26105,13.638505219827907,12.475262773329138
7729,2013,26107,,
7730,2013,26109,17.725258493353028,17.725258493353028
7731,2013,26111,18.7209824771604,17.246846317901667
7732,2013,26113,11.112716281240624,11.112716281240624
7733,2013,26115,21.74313471787156,18.098748473355574
7734,2013,26117,13.031183622408424,12.145316758928194
7735,2013,26119,,
7736,2013,26121,24.476398580368883,14.293132879882911
7737,2013,26123,20.466878742514968,15.863164318981466
7738,2013,26125,27.72678934308568,17.781602931096167
7739,2013,26127,20.466878742514968,14.804911432684653
7740,2013,26129,,
7741,2013,26131,,
7742,2013,26133,,
7743,2013,26135,,
7744,2013,26137,,
7745,2013,26139,24.476398580368883,16.81190754633028
7746,2013,26141,,
7747,2013,26143,,
7748,2013,26145,18.7209824771604,15.980998923184028
7749,2013,26147,27.72678934308568,20.651569670694318
7750,2013,26149,22.96092199211921,17.16839276955615
7751,2013,26151,24.303759604658843,18.940054801480898
7752,2013,26153,,
7753,2013,26155,17.7157961124457,15.09674399220252
7754,2013,26157,18.7209824771604,15.327764500828486
7755,2013,26159,16.359918200409,11.789273827564204
7756,2013,26161,26.59998936000425,18.229031852306452
7757,2013,26163,27.72678934308568,19.46402019898333
7758,2013,26165,11.112716281240624,11.112716281240624
7759,2013,27001,12.466340879625012,12.466340879625012
7760,2013,27003,12.53051940901514,10.884317760861919
7761,2013,27005,,
7762,2013,27007,,
7763,2013,27009,11.177445230518371,11.177445230518371
7764,2013,27011,,
7765,2013,27013,,
7766,2013,27015,,
7767,2013,27017,12.466340879625012,12.466340879625012
7768,2013,27019,12.012232456718424,12.012232456718424
7769,2013,27021,,
7770,2013,27023,,
7771,2013,27025,12.95893783833136,10.534569627591775
7772,2013,27027,,
7773,2013,27029,,
7774,2013,27031,,
7775,2013,27033,,
7776,2013,27035,,
7777,2013,27037,12.53051940901514,10.884317760861919
7778,2013,27039,11.392116655274547,11.392116655274547
7779,2013,27041,11.177445230518371,11.177445230518371
7780,2013,27043,,
7781,2013,27045,11.392116655274547,11.392116655274547
7782,2013,27047,,
7783,2013,27049,11.392116655274547,9.857533350219395
7784,2013,27051,,
7785,2013,27053,12.95893783833136,11.270802430836914
7786,2013,27055,10.281631009399124,10.281631009399124
7787,2013,27057,,
7788,2013,27059,12.95893783833136,12.95893783833136
7789,2013,27061,12.466340879625012,12.466340879625012
7790,2013,27063,,
7791,2013,27065,,
7792,2013,27067,11.177445230518371,11.177445230518371
7793,2013,27069,,
7794,2013,27071,12.466340879625012,12.466340879625012
7795,2013,27073,,
7796,2013,27075,12.466340879625012,12.466340879625012
7797,2013,27077,,
7798,2013,27079,,
7799,2013,27081,,
7800,2013,27083,,
7801,2013,27085,,
7802,2013,27087,,
7803,2013,27089,,
7804,2013,27091,,
7805,2013,27093,11.177445230518371,11.177445230518371
7806,2013,27095,,
7807,2013,27097,11.177445230518371,11.177445230518371
7808,2013,27099,11.392116655274547,11.392116655274547
7809,2013,27101,,
7810,2013,27103,,
7811,2013,27105,,
7812,2013,27107,,
7813,2013,27109,,
7814,2013,27111,,
7815,2013,27113,,
7816,2013,27115,,
7817,2013,27117,8.3500334001336,8.3500334001336
7818,2013,27119,,
7819,2013,27121,11.177445230518371,11.177445230518371
7820,2013,27123,12.95893783833136,10.351080439266553
7821,2013,27125,,
7822,2013,27127,,
7823,2013,27129,,
7824,2013,27131,8.322950045164243,8.322950045164243
7825,2013,27133,8.3500334001336,8.3500334001336
7826,2013,27135,,
7827,2013,27137,,
7828,2013,27139,12.012232456718424,10.167591250941333
7829,2013,27141,12.95893783833136,12.049538508522717
7830,2013,27143,,
7831,2013,27145,,
7832,2013,27147,,
7833,2013,27149,,
7834,2013,27151,,
7835,2013,27153,11.177445230518371,11.177445230518371
7836,2013,27155,,
7837,2013,27157,11.392116655274547,11.392116655274547
7838,2013,27159,,
7839,2013,27161,,
7840,2013,27163,12.95893783833136,11.270802430836914
7841,2013,27165,,
7842,2013,27167,,
7843,2013,27169,11.392116655274547,10.836873832336835
7844,2013,27171,12.012232456718424,11.594838843618398
7845,2013,27173,,
7846,2013,28001,,
7847,2013,28003,69.14035492048859,69.14035492048859
7848,2013,28005,15.947437246834433,15.947437246834433
7849,2013,28007,,
7850,2013,28009,,
7851,2013,28011,,
7852,2013,28013,,
7853,2013,28015,,
7854,2013,28017,,
7855,2013,28019,,
7856,2013,28021,5.71664237093659,5.71664237093659
7857,2013,28023,,
7858,2013,28025,,
7859,2013,28027,,
7860,2013,28029,11.582985275981658,8.649813823459123
7861,2013,28031,,
7862,2013,28033,14.902098534804384,14.902098534804384
7863,2013,28035,29.05287623474724,29.05287623474724
7864,2013,28037,,
7865,2013,28039,17.7999288002848,16.627958333667163
7866,2013,28041,15.455987867049524,15.455987867049524
7867,2013,28043,,
7868,2013,28045,50.59564877420542,32.93789126541122
7869,2013,28047,50.59564877420542,35.33520742588615
7870,2013,28049,11.582985275981658,11.582985275981658
7871,2013,28051,,
7872,2013,28053,,
7873,2013,28055,,
7874,2013,28057,31.713814537612585,31.713814537612585
7875,2013,28059,22.39185750636133,18.923922686705428
7876,2013,28061,,
7877,2013,28063,,
7878,2013,28065,,
7879,2013,28067,,
7880,2013,28069,,
7881,2013,28071,,
7882,2013,28073,29.05287623474724,29.05287623474724
7883,2013,28075,,
7884,2013,28077,,
7885,2013,28079,,
7886,2013,28081,,
7887,2013,28083,,
7888,2013,28085,,
7889,2013,28087,,
7890,2013,28089,11.582985275981658,8.649813823459123
7891,2013,28091,30.160063766991964,29.606470000869603
7892,2013,28093,14.902098534804384,11.908966528457828
7893,2013,28095,,
7894,2013,28097,,
7895,2013,28099,,
7896,2013,28101,,
7897,2013,28103,,
7898,2013,28105,,
7899,2013,28107,,
7900,2013,28109,43.89237589430716,31.53886992849783
7901,2013,28111,,
7902,2013,28113,30.160063766991964,23.053750506913197
7903,2013,28115,,
7904,2013,28117,,
7905,2013,28119,,
7906,2013,28121,5.71664237093659,5.71664237093659
7907,2013,28123,11.582985275981658,11.582985275981658
7908,2013,28125,,
7909,2013,28127,11.582985275981658,8.649813823459123
7910,2013,28129,11.582985275981658,11.582985275981658
7911,2013,28131,43.89237589430716,28.284259608925133
7912,2013,28133,,
7913,2013,28135,,
7914,2013,28137,8.91583452211127,8.91583452211127
7915,2013,28139,,
7916,2013,28141,69.14035492048859,50.42708472905059
7917,2013,28143,8.91583452211127,8.91583452211127
7918,2013,28145,,
7919,2013,28147,30.160063766991964,30.160063766991964
7920,2013,28149,5.71664237093659,5.71664237093659
7921,2013,28151,,
7922,2013,28153,,
7923,2013,28155,,
7924,2013,28157,,
7925,2013,28159,,
7926,2013,28161,,
7927,2013,28163,5.71664237093659,5.71664237093659
7928,2013,29001,,
7929,2013,29003,16.735281320078993,16.735281320078993
7930,2013,29005,,
7931,2013,29007,22.543339570323948,17.71296905378172
7932,2013,29009,16.99379726399864,13.132439747141948
7933,2013,29011,11.168576779669754,11.168576779669754
7934,2013,29013,10.929939090430342,10.929939090430342
7935,2013,29015,,
7936,2013,29017,14.226590791515775,14.226590791515775
7937,2013,29019,22.543339570323948,22.543339570323948
7938,2013,29021,12.860357946629517,12.860357946629517
7939,2013,29023,,
7940,2013,29025,,
7941,2013,29027,12.882598537239494,12.882598537239494
7942,2013,29029,,
7943,2013,29031,25.451768897938408,25.451768897938408
7944,2013,29033,,
7945,2013,29035,23.211011303762504,23.211011303762504
7946,2013,29037,17.353043253195608,13.26260146319225
7947,2013,29039,,
7948,2013,29041,,
7949,2013,29043,21.136435692394407,21.136435692394407
7950,2013,29045,,
7951,2013,29047,17.353043253195608,12.149479037877327
7952,2013,29049,16.735281320078993,13.914855924867716
7953,2013,29051,22.543339570323948,17.71296905378172
7954,2013,29053,12.882598537239494,12.882598537239494
7955,2013,29055,20.62544197375658,20.62544197375658
7956,2013,29057,21.136435692394407,16.15250623603208
7957,2013,29059,21.136435692394407,21.136435692394407
7958,2013,29061,,
7959,2013,29063,16.735281320078993,16.735281320078993
7960,2013,29065,,
7961,2013,29067,,
7962,2013,29069,23.211011303762504,20.96621824844439
7963,2013,29071,36.364738325403806,24.506001179271667
7964,2013,29073,36.364738325403806,28.495090149580193
7965,2013,29075,,
7966,2013,29077,,
7967,2013,29079,,
7968,2013,29081,,
7969,2013,29083,10.929939090430342,10.929939090430342
7970,2013,29085,,
7971,2013,29087,,
7972,2013,29089,12.882598537239494,12.882598537239494
7973,2013,29091,,
7974,2013,29093,34.735331873442576,34.735331873442576
7975,2013,29095,12.148928507894636,9.621515796330185
7976,2013,29097,16.99379726399864,16.99379726399864
7977,2013,29099,34.735331873442576,24.345083966963205
7978,2013,29101,17.353043253195608,14.141491171812975
7979,2013,29103,,
7980,2013,29105,,
7981,2013,29107,17.353043253195608,17.353043253195608
7982,2013,29109,21.136435692394407,16.4329365786876
7983,2013,29111,,
7984,2013,29113,36.364738325403806,25.946864001990246
7985,2013,29115,,
7986,2013,29117,,
7987,2013,29119,16.99379726399864,13.132439747141948
7988,2013,29121,,
7989,2013,29123,34.735331873442576,34.735331873442576
7990,2013,29125,,
7991,2013,29127,,
7992,2013,29129,,
7993,2013,29131,,
7994,2013,29133,25.451768897938408,25.451768897938408
7995,2013,29135,12.882598537239494,12.882598537239494
7996,2013,29137,,
7997,2013,29139,36.364738325403806,29.45403894786388
7998,2013,29141,,
7999,2013,29143,25.451768897938408,25.451768897938408
8000,2013,29145,11.168576779669754,11.168576779669754
8001,2013,29147,,
8002,2013,29149,,
8003,2013,29151,22.543339570323948,22.543339570323948
8004,2013,29153,,
8005,2013,29155,,
8006,2013,29157,34.735331873442576,24.480961332479175
8007,2013,29159,,
8008,2013,29161,,
8009,2013,29163,,
8010,2013,29165,16.735281320078993,12.936619007229993
8011,2013,29167,21.136435692394407,21.136435692394407
8012,2013,29169,,
8013,2013,29171,,
8014,2013,29173,,
8015,2013,29175,12.882598537239494,12.882598537239494
8016,2013,29177,17.353043253195608,14.750985880545123
8017,2013,29179,,
8018,2013,29181,23.211011303762504,23.211011303762504
8019,2013,29183,36.364738325403806,23.15676239904628
8020,2013,29185,,
8021,2013,29186,34.735331873442576,31.59556526642914
8022,2013,29187,28.455798659415706,28.455798659415706
8023,2013,29189,30.46329330184413,20.89959147336383
8024,2013,29195,,
8025,2013,29197,,
8026,2013,29199,,
8027,2013,29201,14.226590791515775,14.226590791515775
8028,2013,29203,,
8029,2013,29205,,
8030,2013,29207,25.451768897938408,20.96312366440556
8031,2013,29209,,
8032,2013,29211,,
8033,2013,29213,,
8034,2013,29215,,
8035,2013,29217,,
8036,2013,29219,20.62544197375658,18.077215826166633
8037,2013,29221,34.735331873442576,27.938857502204954
8038,2013,29223,23.211011303762504,23.211011303762504
8039,2013,29225,21.136435692394407,21.136435692394407
8040,2013,29227,,
8041,2013,29229,,
8042,2013,29510,17.962391243334267,15.999501093426781
8043,2013,30001,,
8044,2013,30003,18.1627119523618,18.1627119523618
8045,2013,30005,,
8046,2013,30007,10.557432432432432,10.557432432432432
8047,2013,30009,18.1627119523618,18.1627119523618
8048,2013,30011,,
8049,2013,30013,,
8050,2013,30015,19.42124684404739,19.42124684404739
8051,2013,30017,,
8052,2013,30019,,
8053,2013,30021,,
8054,2013,30023,,
8055,2013,30025,,
8056,2013,30027,,
8057,2013,30029,16.099170892699025,16.099170892699025
8058,2013,30031,,
8059,2013,30033,,
8060,2013,30035,19.34069712468303,19.34069712468303
8061,2013,30037,18.1627119523618,18.1627119523618
8062,2013,30039,16.099170892699025,16.099170892699025
8063,2013,30041,,
8064,2013,30043,10.557432432432432,10.557432432432432
8065,2013,30045,19.42124684404739,19.42124684404739
8066,2013,30047,19.34069712468303,17.719934008691027
8067,2013,30049,19.42124684404739,19.38097198436521
8068,2013,30051,,
8069,2013,30053,19.34069712468303,19.34069712468303
8070,2013,30055,,
8071,2013,30057,10.557432432432432,10.557432432432432
8072,2013,30059,19.42124684404739,14.98933963823991
8073,2013,30061,16.099170892699025,16.099170892699025
8074,2013,30063,19.34069712468303,19.34069712468303
8075,2013,30065,18.1627119523618,18.1627119523618
8076,2013,30067,10.557432432432432,10.557432432432432
8077,2013,30069,,
8078,2013,30071,,
8079,2013,30073,19.34069712468303,19.34069712468303
8080,2013,30075,,
8081,2013,30077,19.34069712468303,17.719934008691027
8082,2013,30079,,
8083,2013,30081,16.099170892699025,16.099170892699025
8084,2013,30083,,
8085,2013,30085,,
8086,2013,30087,18.1627119523618,18.1627119523618
8087,2013,30089,19.34069712468303,17.719934008691027
8088,2013,30091,,
8089,2013,30093,,
8090,2013,30095,18.1627119523618,18.1627119523618
8091,2013,30097,,
8092,2013,30099,19.42124684404739,19.38097198436521
8093,2013,30101,,
8094,2013,30103,18.1627119523618,18.1627119523618
8095,2013,30105,,
8096,2013,30107,,
8097,2013,30109,,
8098,2013,30111,,
8099,2013,31001,,
8100,2013,31003,,
8101,2013,31005,,
8102,2013,31007,15.65614921353944,15.65614921353944
8103,2013,31009,,
8104,2013,31011,,
8105,2013,31013,,
8106,2013,31015,,
8107,2013,31017,,
8108,2013,31019,,
8109,2013,31021,,
8110,2013,31023,9.089807296085324,9.089807296085324
8111,2013,31025,9.089807296085324,9.089807296085324
8112,2013,31027,,
8113,2013,31029,,
8114,2013,31031,,
8115,2013,31033,,
8116,2013,31035,,
8117,2013,31037,,
8118,2013,31039,,
8119,2013,31041,,
8120,2013,31043,15.66630764711642,15.66630764711642
8121,2013,31045,,
8122,2013,31047,,
8123,2013,31049,,
8124,2013,31051,,
8125,2013,31053,6.142323212770076,6.142323212770076
8126,2013,31055,12.941074971961005,12.941074971961005
8127,2013,31057,,
8128,2013,31059,,
8129,2013,31061,,
8130,2013,31063,,
8131,2013,31065,,
8132,2013,31067,9.089807296085324,9.089807296085324
8133,2013,31069,,
8134,2013,31071,,
8135,2013,31073,,
8136,2013,31075,,
8137,2013,31077,,
8138,2013,31079,,
8139,2013,31081,,
8140,2013,31083,,
8141,2013,31085,,
8142,2013,31087,,
8143,2013,31089,,
8144,2013,31091,,
8145,2013,31093,,
8146,2013,31095,,
8147,2013,31097,9.089807296085324,9.089807296085324
8148,2013,31099,,
8149,2013,31101,,
8150,2013,31103,,
8151,2013,31105,15.65614921353944,13.388057556155342
8152,2013,31107,,
8153,2013,31109,,
8154,2013,31111,,
8155,2013,31113,,
8156,2013,31115,,
8157,2013,31117,,
8158,2013,31119,,
8159,2013,31121,,
8160,2013,31123,,
8161,2013,31125,,
8162,2013,31127,,
8163,2013,31129,,
8164,2013,31131,9.089807296085324,9.089807296085324
8165,2013,31133,,
8166,2013,31135,,
8167,2013,31137,,
8168,2013,31139,,
8169,2013,31141,,
8170,2013,31143,,
8171,2013,31145,,
8172,2013,31147,,
8173,2013,31149,,
8174,2013,31151,9.089807296085324,9.089807296085324
8175,2013,31153,12.941074971961005,9.54169909236554
8176,2013,31155,9.089807296085324,7.6160652544277
8177,2013,31157,,
8178,2013,31159,9.089807296085324,9.089807296085324
8179,2013,31161,,
8180,2013,31163,,
8181,2013,31165,,
8182,2013,31167,,
8183,2013,31169,,
8184,2013,31171,,
8185,2013,31173,15.66630764711642,15.66630764711642
8186,2013,31175,,
8187,2013,31177,12.941074971961005,9.54169909236554
8188,2013,31179,,
8189,2013,31181,,
8190,2013,31183,,
8191,2013,31185,,
8192,2013,32001,26.51412972556724,25.07823421285573
8193,2013,32003,30.5373590109836,20.055074743055027
8194,2013,32005,24.03846153846154,18.421528478617688
8195,2013,32007,29.62377801915671,21.065250191213483
8196,2013,32009,23.64233870014422,23.64233870014422
8197,2013,32011,23.64233870014422,23.64233870014422
8198,2013,32013,26.51412972556724,26.51412972556724
8199,2013,32015,23.64233870014422,23.64233870014422
8200,2013,32017,30.5373590109836,25.24012620609469
8201,2013,32019,26.51412972556724,25.27629563201439
8202,2013,32021,23.64233870014422,23.64233870014422
8203,2013,32023,21.74697761392753,21.74697761392753
8204,2013,32027,26.51412972556724,26.51412972556724
8205,2013,32029,26.51412972556724,25.27629563201439
8206,2013,32031,34.20078972732643,23.9367965254358
8207,2013,32033,29.62377801915671,26.633058359650462
8208,2013,32510,26.51412972556724,19.791073013958787
8209,2013,33001,18.46010610547944,14.412213827027932
8210,2013,33003,18.46010610547944,14.817848034732801
8211,2013,33005,17.67382765669764,16.732850853181493
8212,2013,33007,11.157103169733013,11.157103169733013
8213,2013,33009,16.61709234118214,15.118262273526739
8214,2013,33011,17.67382765669764,14.950381891235148
8215,2013,33013,18.46010610547944,15.404075135883152
8216,2013,33015,18.46010610547944,15.796451089190095
8217,2013,33017,16.61709234118214,14.24496176481674
8218,2013,33019,17.079842073344306,14.706360384949605
8219,2013,34001,34.411921123705646,25.18368896152162
8220,2013,34003,14.058373914750527,11.421933644100827
8221,2013,34005,27.883179228396383,21.637252496715032
8222,2013,34007,28.59456014331732,24.78739924553706
8223,2013,34009,25.375006343751583,19.54112381312896
8224,2013,34011,34.411921123705646,26.96504182761218
8225,2013,34013,12.458668860447087,9.986020345813746
8226,2013,34015,27.883179228396383,22.87227103242834
8227,2013,34017,16.08053810558566,11.221880280520251
8228,2013,34019,22.488899096616137,13.50394559797051
8229,2013,34021,22.488899096616137,14.943280237126126
8230,2013,34023,16.08053810558566,12.081339855546442
8231,2013,34025,25.02511081324754,14.95143929240689
8232,2013,34027,14.058373914750527,11.517236677113154
8233,2013,34029,25.375006343751583,19.01993510995624
8234,2013,34031,16.507273850348252,11.953660098032733
8235,2013,34033,28.59456014331732,20.40242684156691
8236,2013,34035,12.418537096330052,9.625695213954637
8237,2013,34037,19.74298226721229,14.87736035643755
8238,2013,34039,16.08053810558566,11.589460147609705
8239,2013,34041,22.488899096616137,15.642681507508033
8240,2013,35001,31.881049768353645,26.34186993481163
