log_Overdose_Rate_per_100k,Pct_Age_lt_18,log_Pct_Black,Potential_Years_Lost,Pct_Uninsured,log_PrimCarePhys_per_100k,Pct_Child_in_1ParentHH,Pct_Poverty,log_Spatial_Mean
3.044181319440292,18.069931447,1.62044406266427,5749.1,8.0569096654,4.228300552192411,38.359878007,13.7,3.15286634664497
3.4452482676569427,18.18270497,1.7194474106864226,6374.2,8.860470427,3.9418058602379418,36.777041943,10.5,3.1744785524251102
3.377494806035011,19.484884728,0.9898871697422342,6219.7,7.4602676704,4.008697163681698,34.699116862,15.7,3.228656235629433
3.4049076269039498,19.75594582,2.4042256800588446,5572.1,8.1537657126,4.255190776845393,26.16268451,10.1,3.3332604141257804
3.4095954036846274,20.583950625,2.650487952202447,6989.1,6.8885147395,4.385720304668195,38.307302881,14.5,3.1777045798022048
3.184543413644874,20.467617965,1.3578510011444995,5738.1,8.0042734148,3.6159331531127763,31.343525034,10.8,3.2898908620150222
3.3100216108864013,17.102362205,1.9059782719534575,6901.1,8.8738928722,3.6250286964128624,34.307803817,12.7,3.1182004576450217
2.958375183980768,24.440855188,1.9652615568922323,6465.8,8.180091339,3.885624613823612,32.760384694,15.1,3.3113316606738428
2.658213343788548,23.226945446,3.452022414842537,5371.1,12.361436851,4.134177107398761,38.335446372,19.8,2.883191988769471
3.8110094240140167,23.125718737,0.5966993579253415,6227.8,9.3515328209,4.073806934879552,25.217251368,12.5,2.9910150887475777
3.3161221009990083,21.2797492,2.751362156072423,5682.5,6.9659092573,4.6394402031053765,40.970005589,14.6,3.0950036199197424
2.8210382835513874,21.855290704,2.516475994905174,4368.9,7.1975466239,4.98280198300493,19.719956038,6.2,3.0116052243349634
2.7329312054606336,14.617048886,2.6136525288362162,4165.3,8.8697101882,4.929443532068102,41.844767974,16.3,2.843046752742578
3.122959768038374,20.303594605,2.0647182560734674,7367.4,7.1580060579,3.7740157826317167,38.352298589,12.4,3.303387142652535
3.238853721760487,21.36,1.9513026494123278,6770.2,7.8263633524,4.290483961395712,41.782870539,16.1,3.309247278298364
3.0161541241082737,21.744513441,2.4761532476364607,6042.6,7.1715445139,4.558841809132172,38.08078837,13.7,3.2732660068304007
2.9966508771593032,20.594919725,1.171008725485247,5523.2,7.219822687,4.439956452294302,32.093286342,9.3,3.09492849627464
3.2235063207526164,25.807698724,2.3829628967412364,5467.7,8.1735797536,4.324291981310413,24.112424524,10.9,3.386609967573245
3.0084967270051286,21.55460856,0.6608103150379722,6925.3,8.1982744719,3.6387402303727083,39.043946394,16.3,3.332331749694357
2.8118452760353305,16.551223695,1.0612448607417013,5527.1,9.0421998849,4.754880048537662,32.086079876,13.1,3.238853721760487
3.503300581874082,20.947678763,1.2721753957238222,4553.1,7.2996475866,3.8763442202357314,15.200883612,5.4,3.0087173602038124
2.4883285541684406,20.391381485,2.9373873306314433,4437.2,15.863935906,4.1829474498643044,33.310720729,12.2,3.048077135832556
2.576257819681544,20.099085271,2.0236591195084075,6420.4,6.6533675747,3.9134364061066487,34.857585139,11.5,3.088729613856312
3.1946878215395675,22.093611318,2.375191806066345,5541.0,7.915224373,4.534529994127959,28.183124149,11.9,3.0310472007921225
2.5707138472303495,27.694402783,2.5195444946916163,4135.3,8.8764566361,4.554940115651162,17.719274469,13.3,3.097988359408891
2.6807117017156328,20.429342294,1.205279075552065,6483.0,8.8836290975,3.969580339688762,34.880947122,18.9,3.472939261449168
2.1120995837126126,20.976888296,0.9602627616246421,4377.7,5.421016716,4.2708253448555435,23.923044751,6.6,2.903010604348559
3.2469859893922206,21.68184523,2.3985183719045233,6643.0,7.7177533953,4.32769900450015,34.884270194,12.8,2.4887259019282175
2.810487908993861,22.121047618,0.9339700750285002,6628.3,8.1552194396,4.127064221293351,34.70716823,12.8,3.3255694750169584
3.4683594665964548,21.9293321,2.1030024831597443,5276.7,8.7262451949,4.322597306022362,23.793419082,7.0,3.2448352780340657
3.7152234294535385,21.278897392,2.224717033803378,7827.2,10.743558763,3.676384465864619,37.579109063,14.9,3.463857374220119
3.02458452546102,21.895537177,0.6180774603902122,6566.4,6.7584818579,3.4038006568655974,28.96292316,9.9,3.3702196916305325
3.0441397836720965,14.965785411,1.5903793804615178,4774.4,8.0739299611,4.4650165719195885,30.568917965,18.6,3.3239443472255226
3.4044415271049933,18.261048167,1.9153463145804555,5558.9,9.1750576332,4.238057962655993,30.411782387,13.7,3.4341942151211393
2.694102408142486,22.681780753,2.685348369423551,4210.1,10.253103438,4.936719036897381,26.926726553,8.5,3.005444490795678
3.3438045750044947,22.748869064,2.99552881075684,7993.0,16.522865554,3.9260963102794704,40.327850383,14.4,3.1036421120859843
3.7488842680509653,20.996411408,3.2446277163026362,9626.8,15.588156124,3.961528342371982,39.111333,22.0,3.5269218505414535
3.6625850643174025,16.744186047,2.4616853642732295,8229.2,17.398513503,3.8527775446317873,37.63967171,11.9,3.356777870222687
3.7632652195263874,19.218099519,1.990132699391328,7044.3,15.006708999,4.919286012899208,33.366426739,11.5,3.4509710517745256
3.445451598811306,19.589833637,1.9619381066331212,9062.7,17.192553221,3.982289092698442,40.937903181,16.6,3.138467016822602
3.4925776466485927,26.119372643,2.8739879586117056,6266.2,13.391031062,4.506193803869468,27.531180109,11.1,3.3318385268763904
3.089054430785364,20.918474049,1.762982794477215,9020.0,16.951472668,3.842349616727586,34.404493081,16.3,3.375786494065228
3.3685220815256693,18.259556614,1.9239473274643146,7383.3,16.286632705,4.30563224296164,37.535953979,13.3,3.36862952906238
3.3039398391576946,22.708569807,2.250153361569734,7803.3,15.362535879,4.265236465337567,29.151333296,12.5,3.0869975299933206
2.638449514372374,19.89905256,2.5922967421609324,5938.0,15.671584448,4.549837375308396,31.397300255,10.3,3.123970129193683
2.5119284728843074,22.065669547,3.079072944011074,10158.9,14.104479502,3.921496390877767,41.69016689,18.8,3.19905043648129
3.145911363416558,22.152255971,3.432609310689866,12112.3,18.188172164,3.453315652329844,42.776809758,23.1,3.323845091442099
3.663426155308942,22.189249016,3.0939070739121792,7833.2,14.479615956,4.2733755722113225,38.027626908,16.3,3.511206644237265
3.461831083708495,25.589337879,3.616015228820943,9276.8,13.385768425,4.322598765213592,43.16244935,18.6,2.953341444691778
3.5037376355752,22.446574577,2.326059985791355,8574.6,15.531896056,3.3335061626579265,33.346918813,15.2,3.5262578493347014
2.7951471432497597,21.71774901,3.6393139156645455,6132.9,15.052943127,4.811671215608644,42.891951331,15.7,2.687474421672305
3.0375585600854764,23.039704524,4.061986061155395,10975.7,14.542738663,3.4322692780813266,56.149107073,25.5,3.0503595251456206
3.1173815972082006,23.622631897,3.280871850313595,7220.9,15.34864408,4.698418149977214,37.416920723,16.6,3.4506289412162308
2.8978798733864863,22.706011615,3.2892694832109792,7945.2,17.528674699,2.8621551655988244,32.64781491,15.7,3.022967922481267
3.2180488941424046,22.929882591,2.827777091256087,8933.6,15.810802433,4.194352779853317,38.166756187,15.1,2.796614985604508
3.083185706277819,20.944541023,3.4804368952000857,7594.7,14.614036227,3.903439270357444,37.47911196,12.6,2.9976916872893247
3.1338493710813258,22.695324575,3.5363005034355495,6697.1,14.786103062,4.355574593947171,40.549870116,14.5,3.484109112754303
3.243032919109417,26.969720618,3.073096438239716,8128.5,15.54607259,3.4012027149812667,31.843707513,16.4,3.027274361443249
3.437359199063597,18.375425937,0.8217472788517141,8201.8,15.267074436,4.303871020319192,36.450505613,14.5,3.575431314515419
3.4094484713294264,19.520660423,1.4553863503745137,7116.8,17.088402757,4.469009511257378,28.889707236,10.7,3.4505466146789256
3.0998912321684116,23.622149224,2.5541625698413104,7221.5,14.682679937,4.234056503347218,32.221886184,11.3,3.350818496831799
3.4095475319489554,17.118623531,1.2040818496302805,6868.7,20.197744784,4.529647829448798,38.861138861,17.0,3.372148486130826
2.9610359500738097,26.266831843,2.7889493604393722,6681.4,16.007583107,3.411671997496175,33.648560416,15.1,2.893147869424085
3.499416789168615,24.931277238,3.0096808011043565,8026.5,17.475844446,3.9822107893894163,36.684527796,14.8,2.9276826751432736
3.5086126384343554,22.619006643,3.721998709490645,10087.1,15.760015093,3.9375971805475736,48.125374925,24.7,3.3622356373435855
2.4961334349624673,21.794286419,1.8746601003298087,6935.0,15.301193976,3.7217908824459034,25.251320498,12.5,3.12568962880574
3.5030307915438246,20.589477428,1.5738893922569552,8311.8,15.526507306,3.571874459455143,34.089940324,16.2,3.5648369934836
2.9217042331661562,24.367015773,3.466724527355637,5588.9,14.903089044,4.479540407509996,36.406239071,11.4,3.1148126615707907
2.800329977221506,21.173901984,2.610899257391071,7142.3,14.953986643,4.66686294302729,32.557779612,10.7,3.3579973730468273
2.770021354084963,22.524728756,3.6961356692179366,8444.6,15.409912175,4.101135948463368,42.692325657,15.8,2.897724169723883
3.645256420651325,19.212372594,2.7024947223003153,6338.1,14.506848618,4.501512663857715,38.162117812,15.5,3.484458170397707
2.948781638118402,25.393562377,2.76146866424812,7215.1,11.454219489,3.4484543075301772,27.119008691,13.5,3.319321222448291
2.1937582841853955,20.272507322,2.551666065880393,4307.2,12.122947193,5.232686302135688,25.187236006,13.4,2.97354158359238
3.2675738057866393,22.231865442,2.8477328982505923,6961.6,16.273677764,3.519803189859474,31.673209028,12.6,3.2983778557873795
3.368793489380181,22.005550437,3.5636444069032147,7517.9,14.42146301,4.6801103903119605,44.56885423,21.7,3.4281048836433623
3.6657071603859053,23.314589038,1.9464162270048342,7880.6,16.966466614,3.7547530992017384,37.48844973,15.8,3.1352325894703847
2.9366636852594508,25.786716544,3.213517710135186,12109.1,21.659749575,3.762117833996157,53.704658759,29.0,3.3095867065581714
3.2729251064845784,20.907168857,2.9748627724993386,9304.0,15.010735373,3.697609238422929,40.628413879,16.3,3.3685920075386115
3.9356044300610353,22.502192005,2.838117142113548,9684.8,16.90283311,3.800495960192571,39.735863572,15.3,3.421505598333459
3.4517240526872692,21.093538183,2.36688352657228,9039.5,15.512731242,4.017383601085969,39.179235356,16.1,3.371202746637986
2.7578183433363312,24.719101124,3.2869491432797853,9067.6,20.29417311,3.7413431008718963,41.911249761,20.7,3.1910919544664864
3.5309481746658786,21.714925717,2.5006299144374236,7667.1,14.710307727,3.758971820934305,36.170212766,12.4,3.489925397696026
3.827222403735681,19.706155207,1.6201503233057597,7303.7,14.505224339,3.165356475710809,34.12416388,14.1,3.2299441431274225
3.3699202230763894,21.76841758,1.5430212511376113,8128.4,18.59805304,4.121811696249443,29.978653943,16.1,3.483152667792621
2.62690521654373,28.03826849,2.540264359703711,5550.1,13.197553242,4.085607505054661,21.725496634,9.1,3.356663982339356
3.455253888704114,24.032938431,3.9334521368372974,11022.7,15.885128758,3.6974942400585546,59.220925856,23.4,2.9948189440904414
2.6383347907093735,24.720220114,3.0606158527459337,4570.2,12.030657724,4.456819238485286,27.872784704,8.9,2.9308755525669072
2.918996700668057,24.033287146,3.4687794330280317,8184.9,16.746563475,3.9401011003129405,44.137768342,20.3,3.077907153299128
3.3729598402509158,20.959971972,1.6620205565659136,9706.3,18.063042485,3.7407099916605335,29.683648316,18.5,3.194966273287217
2.9105214053968917,23.567564922,3.690668854955892,7975.1,17.969960663,3.7611305783921796,44.386829142,18.1,3.0320388816276704
4.055388307111688,24.382671995,0.44025122417249724,10304.0,12.670247046,3.570954220847952,37.880346906,18.6,4.204892230231209
3.7297208286669443,23.314340436,2.5854374699701967,7141.6,10.021501243,4.369669600031112,41.680314445,15.2,3.804039462328396
2.9256839592428223,23.016931953,0.6349889535615878,6092.7,12.321543103,3.8530938954188576,24.102479065,11.4,3.5641628279975452
3.8063636707847968,22.426798605,1.5069751148220418,9291.7,11.32434956,3.591803140613252,37.498875394,19.3,3.707914923919701
3.4297585388599066,19.071926425,1.6379035790516132,7935.4,10.099471616,3.830140706744148,29.376009848,11.1,3.650945530876851
4.231861027568874,23.148338238,0.6363751328063009,10156.8,10.693427655,3.3032544725988444,31.898066784,16.9,4.111990873087955
4.250659379860026,24.000871522,2.200106599573107,7737.3,9.9198906444,3.9636956778427517,30.283950071,10.7,4.096211561957758
3.890158521731408,22.858901685,1.1784912202541518,7324.8,10.14519965,3.1355563879094754,30.910673485,11.0,3.7597176204257146
4.257059176499568,22.725233342,2.2860986829571304,9478.0,10.834734403,3.8931426886728078,40.79801942,15.4,4.001752728539118
3.8503499138404442,23.821500894,0.904417960959875,7913.0,9.1230432587,4.254910193607939,27.112040682,8.7,4.149207302170149
4.268483686608497,23.668201446,1.1938566797326453,9136.2,9.6614296481,4.305424034290191,34.037070076,13.0,4.086506909840436
3.881716909664439,20.878575654,1.2118212444863952,8266.2,10.790797038,3.9877490249797196,35.110361182,15.1,3.894068978206972
3.818005526830817,21.985061221,0.7059939148631857,7971.8,10.67382582,3.4210862797467074,32.150799534,15.5,3.752934280040013
3.9035661355595823,21.352457678,3.419318668814167,7827.8,9.9893598499,4.726259306075227,44.566019585,18.1,3.5663223242792816
4.030185423385722,24.197326984,0.47544238026486046,7461.8,10.130842894,3.9460011541701974,26.532213764,9.2,4.2651955952625
2.770271409284621,27.313186158,1.4787223469133288,4128.6,5.3434929557,4.8882784143442555,17.829547661,4.8,3.439980113212155
3.8164855787190826,20.796823296,2.2644756086540667,8661.6,9.1958783381,4.302054289108208,37.152949926,12.4,3.804093916736984
3.455289433172672,24.215365106,2.0963412862177346,5908.6,7.9988860598,4.156346274629576,26.402129335,9.0,3.371496497278231
4.578667366122092,23.881585829,1.170816444081311,9706.3,10.963231268,3.6426899552809187,41.557113643,15.6,3.858561925126
3.552705547138708,23.625453575,3.1332553488835018,7484.5,11.156571712,4.612135471965128,39.624865798,16.0,3.299668173909788
4.14931218873554,23.100656891,1.271031619094357,11043.5,12.059293231,4.746174313054034,33.609900155,19.0,4.497000066967788
3.2816239497221513,23.730632718,0.843330772231062,4511.3,10.119914681,4.263434662541594,16.203075036,6.4,3.831294249217642
3.708170212437394,20.704628802,2.0950637067452913,5848.0,9.2870695416,4.503614201691778,28.996980092,9.8,4.2468902844968355
3.3371220359555833,22.58902644,0.9583212271207545,8855.3,11.167622218,3.871032663404912,33.611416026,18.2,3.2718686206299537
4.036826560113347,23.271107655,3.2917354880626797,8384.7,10.089879159,4.652823227688281,43.454570957,16.2,3.986437166899927
3.804039462328396,22.60463393,0.9874810909769632,5787.6,8.4833236565,3.9467604143444808,32.166018158,9.7,3.3995840926658034
4.1768492265969135,24.280667503,0.9028224833030167,9597.8,11.673766468,3.55097422448038,35.645098799,16.8,4.196640576286951
3.9702332055980483,24.493321247,0.7683326768581016,8050.6,10.74571655,3.7513677499752576,30.459334757,14.8,3.644879971986253
3.7422953002734616,19.598497335,1.8644457507357624,10329.3,9.5369349504,3.7223770908936444,35.492424242,17.6,3.800589109129874
3.1980769619534137,23.186649416,0.6983660111922401,7058.3,10.066431389,3.710438136681344,27.334321406,10.7,3.3031084443963135
3.7717524967425846,20.735893913,1.5666774295086636,6334.0,9.3591878391,3.83388350217823,28.542560211,8.7,3.6987015595706283
3.9724201140651676,22.168584006,1.1705902581401535,9593.7,10.338909493,3.949870853556421,35.672766416,19.5,4.466989674994039
3.210492459032864,23.575658088,1.5758375366624722,6794.4,8.6052524734,3.7904545139661106,28.751374588,8.9,3.2688068442135223
3.6245247734033925,23.815714097,1.0145969438884506,7854.7,10.650746585,4.045400611228081,34.55066568,11.1,3.6325282168761213
3.7952981125379863,22.580264594,2.186507280056147,7198.8,8.8066848943,4.080389136673938,37.55280954,13.5,3.6562386145268793
3.657318123651017,23.199112728,3.00370258888539,8576.2,9.6611484384,4.497874465695754,47.118771893,17.9,3.097100545561172
3.764601683946375,20.898534948,2.0322565995362534,7448.2,9.46783306,3.958340209589091,29.163502224,9.6,3.881992602381777
3.930152161963069,20.45062527,2.775898246156494,8497.8,10.124232082,4.586978618238279,44.637541403,18.4,3.8084088456982053
3.897026640119249,21.106265779,1.9951077377263142,8165.8,10.327938242,3.7156036601566815,37.398255814,16.5,3.3599780491502256
3.2925055460175523,23.165055699,0.8786454657466329,5289.3,7.2200432783,4.135001743161344,21.333493802,6.0,3.5812471739263008
3.7342382394758515,23.11271876,1.188630815369607,6703.6,9.0634370315,3.893566935117039,32.365231926,9.0,4.157886183690999
4.592786232282881,22.381439077,3.086247066940668,9349.3,10.820831039,4.487638456251729,43.703182344,15.9,4.021846444930176
3.5349002175536635,23.957917546,0.507695909495605,7214.4,10.269073569,2.8372481345072256,25.353746231,11.2,3.569588457156703
3.1936142684660016,23.130142543,1.597406149314129,8132.1,10.688186441,4.2133844373543825,40.583912413,14.8,3.2758102909616693
3.3202512360577456,22.102529913,1.502544004219475,8087.0,9.4992619507,3.8223932215831367,30.57406664,12.0,3.8849500263951944
4.207807993449033,23.94655704,0.7293926771425359,12091.3,11.8999872,3.566449356320583,46.509255211,20.0,4.046930847135868
3.204744888501088,19.178554922,1.6944573720863014,6340.2,9.984067163,3.69268968595241,30.953814943,11.8,3.804288079947669
4.289872946503337,23.03467299,0.5115125565736157,8321.0,9.30973969,2.95684798380401,27.95777592,9.9,4.397262230221155
3.7446077491928715,21.73745142,2.3432696332198923,7863.7,10.938467121,4.006317214763755,35.399010622,13.4,3.5606721377590502
3.5895125787720024,21.6185046,1.9350777024545667,8924.1,10.015667711,4.229593874211122,34.332914347,16.3,4.16441894448674
3.6153755604828075,23.013120193,1.3760331104496653,6869.8,9.6917012029,4.00435420702513,38.663105465,11.1,3.601608175167736
4.24566340642682,22.026684022,1.2861809296847784,10032.4,10.893918239,4.0192198939207815,38.445167012,21.4,4.021223174259936
3.5378675296159705,22.364682611,1.1845991445290411,8409.7,9.183925881,3.7638006847690124,37.234042553,13.6,3.660230976264314
3.8093228435572586,25.807243206,1.1393385750564877,6907.7,8.0098553105,3.710082570855035,27.415572233,8.1,3.831642370572571
3.3387807530041407,21.822398145,2.165504969741152,7265.5,8.5755995966,4.3496067434177705,36.984614634,14.3,3.5778621812858233
3.832790472011006,21.52636318,2.749429180381651,7260.4,9.2667696953,4.588530816312985,37.220628177,12.9,3.3822690387904744
4.217609507893027,20.898056942,2.244405535035625,8273.7,11.296510341,3.8456551854766072,40.559069295,15.4,3.542586894002838
3.1712010010743845,22.888415343,0.5935530086511467,6786.6,11.775829465,3.685770877492233,28.864226682,12.8,3.337951738397604
2.9645684053100925,25.189306704,1.2854263623403772,4651.5,6.6314003839,3.916179754165226,20.271348763,5.2,3.645007795567683
3.637871717735573,25.635165658,1.4886724054834923,5489.3,6.8508546257,4.574668090985789,17.561357702,4.7,4.160883913292875
3.2119333133016257,20.000981804,0.8037042765950823,6848.0,9.9394267397,4.27500028784499,28.03267866,14.6,3.1570284215421207
3.029306292667422,24.573722892,0.9777928892965094,6187.3,12.878110089,4.029966561533766,22.501759324,12.9,3.4006403517411044
2.6242300216825867,20.659061127,1.3106821362759444,5430.1,8.1133100209,4.229430953542571,25.432701333,10.8,3.6584085104947084
2.372106675652691,26.516367017,1.3376445775766375,6692.7,12.739688171,3.8012992443580744,26.069386655,7.5,2.8253353348084795
3.43806885643806,25.305510485,2.0360957967022375,12021.6,18.326310342,4.118207074276774,32.984595107,17.0,3.578806061527606
2.4980240729405425,22.161496477,1.7600551976599255,6618.2,13.938115084,3.9415629725408543,29.843097453,11.6,2.8464258193434095
2.9716809815482894,24.022456695,1.21191947895243,10802.5,16.990291262,3.3922094442265114,31.37819571,16.3,3.198475958201625
3.578806061527606,25.562961629,1.2621125415888474,11997.6,20.194312586,3.5913534461746925,28.030751035,17.1,3.43806885643806
3.2065879940745075,25.298681832,1.127350814283489,9251.0,18.46547174,3.6211547959615307,38.231631382,16.6,3.640449143043653
3.183448354665253,24.124584215,1.19702401213369,10208.9,23.473895582,3.588310496142236,31.961706416,22.4,3.0344494512964353
3.2914220800739735,24.345146379,0.46798077120979525,9764.2,20.147552783,3.5351532258610288,34.498881887,17.2,2.827899916831611
2.8547247304500223,24.482417251,2.4574045483125424,11541.8,21.528505839,3.968078711509308,40.474345987,24.8,3.286279119658057
3.071523834093328,25.738481896,2.7824228900962895,9439.0,18.302159326,4.472476499532616,37.417145729,15.9,2.645276035588654
3.3413002971640973,24.168729426,2.2328856516954256,10903.5,18.689664049,3.504124839834682,43.392819205,18.1,3.0021247010325727
3.640449143043653,22.734771441,2.499320818798858,8712.5,16.611357422,3.036950029750262,35.845986985,16.8,3.123007454364296
2.9644274237255783,24.256,1.39933933898098,10036.3,17.636064723,3.6984284668259884,34.274569166,15.2,2.8253353348084795
2.3920285159204124,24.323252792,0.7831249031430094,7477.2,14.417605157,3.796297626343729,25.225961757,10.1,3.1569965602116343
3.370377239322269,23.633756956,1.0706364834736781,11134.4,21.147270369,3.447853524394971,37.410144781,20.5,2.8602426346998078
3.0317988022023408,25.506615648,2.435174184129437,8667.8,17.201408842,4.7068740642889075,37.031221193,14.4,3.1756286282521167
3.13044531643322,24.931098891,1.5183245589432564,7775.9,16.865780907,3.712352787099578,28.360081552,10.0,3.0366507128067632
2.0790246588905728,22.00241585,0.6361176818806684,5019.7,9.6376290334,4.506888335139842,25.30429876,8.3,2.594794678207402
2.3704625153971315,21.068877376,0.35781312339668037,5206.5,11.974030481,4.6318779375530985,26.626151626,9.7,2.7075422773068945
2.395020242993477,19.427032549,0.3333231926541644,8308.3,11.749891982,4.1222578365676465,36.903483947,14.9,2.8408420157370973
2.441943716713109,20.855542017,0.5413713602451578,6708.2,12.913693582,4.514192298239892,39.312741489,14.3,2.777725250790464
3.037109978007969,19.533895805,0.37614896528910735,8416.4,12.025977784,4.455804722064465,37.417443368,17.8,2.418757181155354
2.799343459548601,21.640208434,0.5800753696978767,8789.5,13.411488411,4.431140436943044,34.602447577,19.2,2.582349535742842
2.982981479115056,18.95837639,0.6762020382949683,6512.0,11.964437035,4.4308065606956655,34.563101077,16.6,2.461751190488706
2.1743757921544464,23.054078492,0.41770323211093996,6765.3,10.319932194,4.217508649571703,34.167029143,14.3,2.6704950175813478
2.5566389844658426,25.143029936,0.7065137533682879,5958.4,13.50865288,4.294398931430603,34.980793854,15.2,2.334778348029022
2.954584138674898,19.563478908,1.8474035402118394,6144.0,11.077214125,4.929245829953202,32.784133135,14.4,2.371877326676439
1.9880171257884474,23.952250116,1.0722357942508292,4323.0,10.669966586,4.527644117253931,24.531201513,8.0,2.6241505497005106
2.6524073796368244,22.786117145,0.5973347267371418,5417.0,11.709221616,4.23106797990969,32.476893072,11.0,2.2403593016190766
2.8101220128328186,20.597292145,0.988892119776692,5410.6,10.172181128,3.990338499249333,26.725452812,8.2,3.418680500213522
4.130702161181347,18.990880639,2.6531641937662402,6872.5,8.044063603,4.686067543728809,33.225253859,11.2,3.989125701174321
4.004473389460407,19.443118773,0.6477486216097502,7890.7,9.5900085492,3.9151897858817235,32.355154251,12.9,3.8897740647134413
3.9809757493093056,19.632145247,1.98471603083455,7623.0,8.7038168622,3.7770196728885335,33.638574474,11.1,4.017737015907831
3.719751117781023,20.421520603,0.4833998925332431,7742.3,11.614855429,3.487041383089555,28.541583764,12.3,3.8376112720499087
3.3236282878796195,22.744183918,1.6601060942524946,6172.5,11.706216158,4.204068394752553,35.57464455,11.7,3.2867643625424137
3.639424870395851,20.653221119,1.0319842439157907,7383.2,9.437119269,4.413636366301789,32.337427328,14.5,3.4582235622633255
3.4411480453750616,21.910543235,0.4126140931770433,7428.6,10.869301404,4.470509813448366,31.678939617,13.3,3.417074502541082
3.793298955078382,21.100408533,1.5787936730485401,5643.1,6.9280883923,4.494447095169564,21.605143554,6.1,3.5833105815972663
3.937832387206491,20.568681819,0.8027546788663562,5948.4,7.1947036771,4.133320213298842,21.620227038,8.4,3.9959718566642826
4.145231923973859,19.336417151,1.4851015358945343,8397.0,8.8540771713,4.458983856358271,34.99849985,15.0,3.7172512376746534
3.706683157513413,19.666979362,0.960095141360666,7945.6,10.533686012,3.873407325205522,34.613579474,12.5,3.4825871086310287
2.2860967754892436,15.201768589,1.5397864962970698,4126.4,9.4197713696,4.317013467576404,21.402290297,17.2,3.3202954603775785
3.476665894316119,23.289962573,1.9304983824873305,4616.1,8.6007486226,4.45436031942452,18.584703954,6.3,3.722475687842489
2.624984096474865,18.490258538,1.2622948246998087,6692.9,10.512807857,4.178657677174682,30.459807705,15.0,3.5854735340619244
3.124596479221192,17.758579314,1.0497201274621568,6415.3,9.6898399861,3.954006437218941,29.328502822,13.5,3.47097376661105
3.19349819724457,21.231672911,1.0359128782447615,7274.6,12.627564169,4.180303885997769,30.347162511,14.6,3.8616536848533496
3.5142621018110267,20.306651836,1.5357896156442374,5348.0,8.8044354628,4.525078268770452,25.40283778,7.3,3.3325325542280226
3.474456967038874,22.455244466,2.901158370321536,6727.4,10.158507789,4.5998031089625595,39.569722167,12.1,3.393458676798369
3.91078972367962,22.260212026,3.0789693839016232,7082.9,9.2961522002,4.688693904829052,33.914804391,9.8,3.7625465542543504
3.5000126972839785,19.532262244,0.3650101534427621,7832.6,8.5816062176,3.6498511624464536,29.457239491,9.9,2.9078110292435677
3.7262680221092346,21.79431387,2.107888552335824,7400.6,10.739258287,4.400906777788805,38.657990255,15.7,3.510119506712798
4.180480212835455,19.471218607,1.738558568305031,8420.9,10.627451724,3.817562644425513,39.465499366,17.9,3.7981813973113567
2.9339950862839084,22.745024017,1.4635895856697805,5879.8,12.331342802,4.139786587943684,28.446680546,9.7,3.4589270949747926
3.4267130114096824,18.827187527,1.8675010950034607,6276.5,10.513222151,3.77771073657055,26.658959538,14.9,3.3031259187315962
3.900741641885962,18.237012166,1.3092392558208676,7478.3,11.876969509,3.9598212492357665,22.961845496,14.7,3.753312217358219
3.1280301415686242,21.125365744,0.38859313609560736,7917.0,10.076670318,3.751023626710433,29.292607912,14.2,3.6323240802259815
3.697096652415233,20.101266062,1.2929414043693168,7859.9,9.9277319075,4.30144395832683,36.98861636,14.3,3.5153636331506855
3.455733996025871,24.000603775,1.4938028633793623,5750.4,13.38589517,4.315009978828692,24.685292254,9.9,3.5840732010000935
4.1815205460601295,20.206171522,1.6096013830920441,7745.7,9.4261707436,3.8803102290490106,38.887967722,13.3,3.871587934415828
2.6610187253762403,22.936957838,1.073159844099354,6257.9,11.108968355,4.046587813894531,31.783247398,10.8,3.363589166758203
3.4718726603388204,22.803554348,1.8832244503892064,6245.9,11.440303179,4.554077397813616,36.46208942,12.4,3.523502425061832
3.786829400753229,19.613501691,1.5374485991030797,8025.7,10.940137437,4.377849547780758,41.745785235,13.8,3.4739614219194657
3.3361033507861935,20.537191507,1.71268189228543,6992.5,10.933376949,4.266050808779765,33.709042152,12.9,3.3881132259870785
3.5777854066083496,20.04744647,1.906886205583894,7812.2,10.197645809,4.217956060821917,31.863299956,12.4,3.9509817547256985
3.333078738355171,22.496774194,0.5438235415034748,7281.1,12.996888107,3.8091225723952373,28.556304139,12.7,3.010911161710278
3.091850347184234,20.587510592,2.6370545166093016,6772.2,11.745699826,3.822025866393034,31.269315673,9.3,3.6280470679356607
3.2637630252417837,21.782355871,2.309266786767638,5041.4,6.5154746081,4.971279515822092,20.939955672,5.8,3.7411564444790573
3.7022859946873403,20.415673525,1.8101147729899747,5640.4,9.3884015087,4.3922714766098485,30.106165384,10.0,3.56552361385963
3.4842638228804663,19.752053707,1.1937086091516147,7326.7,12.131305485,3.7260328876857236,31.219133233,14.3,3.388983869425216
3.7182107033002727,21.775199737,0.5920580495365159,7311.9,11.52300134,3.4925673849135883,26.563612326,9.5,3.3782054578696115
4.193128217420278,22.133641947,3.741910455280395,9521.3,14.435160691,4.228886818751505,59.406088166,25.3,3.780875565127277
3.72084584793172,19.281845967,1.8703726568706893,5785.8,11.151014139,3.466785351935298,28.847161572,9.1,3.3663128406419607
3.1717046175613195,19.524863407,1.3513345622066895,9350.9,10.618440579,4.077302161991812,33.07904217,12.1,3.428865194354801
