State,County,Year,Unemployment_rate
GA,"Habersham County, GA",2001,4.4
GA,"Hall County, GA",2001,3.5
GA,"Hancock County, GA",2001,9.5
GA,"Haralson County, GA",2001,4.5
GA,"Harris County, GA",2001,3.5
GA,"Hart County, GA",2001,5.9
GA,"Heard County, GA",2001,5.0
GA,"Henry County, GA",2001,3.1
GA,"Houston County, GA",2001,3.4
GA,"Irwin County, GA",2001,5.5
GA,"Jackson County, GA",2001,4.3
GA,"Jasper County, GA",2001,3.6
GA,"Jeff Davis County, GA",2001,7.6
GA,"Jefferson County, GA",2001,8.2
GA,"Jenkins County, GA",2001,6.3
GA,"Johnson County, GA",2001,6.1
GA,"Jones County, GA",2001,3.6
GA,"Lamar County, GA",2001,4.9
GA,"Lanier County, GA",2001,4.3
GA,"Laurens County, GA",2001,4.5
GA,"Lee County, GA",2001,3.5
GA,"Liberty County, GA",2001,5.0
GA,"Lincoln County, GA",2001,8.4
GA,"Long County, GA",2001,3.3
GA,"Lowndes County, GA",2001,3.9
GA,"Lumpkin County, GA",2001,3.4
GA,"McDuffie County, GA",2001,5.9
GA,"McIntosh County, GA",2001,4.3
GA,"Macon County, GA",2001,6.8
GA,"Madison County, GA",2001,4.0
GA,"Marion County, GA",2001,5.5
GA,"Meriwether County, GA",2001,5.4
GA,"Miller County, GA",2001,4.1
GA,"Mitchell County, GA",2001,5.4
GA,"Monroe County, GA",2001,3.8
GA,"Montgomery County, GA",2001,6.7
GA,"Morgan County, GA",2001,3.4
GA,"Murray County, GA",2001,4.3
GA,"Muscogee County, GA",2001,5.1
GA,"Newton County, GA",2001,3.7
GA,"Oconee County, GA",2001,2.7
GA,"Oglethorpe County, GA",2001,4.0
GA,"Paulding County, GA",2001,3.0
GA,"Peach County, GA",2001,4.6
GA,"Pickens County, GA",2001,3.3
GA,"Pierce County, GA",2001,4.4
GA,"Pike County, GA",2001,4.0
GA,"Polk County, GA",2001,4.9
GA,"Pulaski County, GA",2001,6.4
GA,"Putnam County, GA",2001,4.0
GA,"Quitman County, GA",2001,7.6
GA,"Rabun County, GA",2001,3.9
GA,"Randolph County, GA",2001,8.2
GA,"Richmond County, GA",2001,4.9
GA,"Rockdale County, GA",2001,3.5
GA,"Schley County, GA",2001,4.9
GA,"Screven County, GA",2001,7.0
GA,"Seminole County, GA",2001,5.3
GA,"Spalding County, GA",2001,4.8
GA,"Stephens County, GA",2001,5.1
GA,"Stewart County, GA",2001,7.4
GA,"Sumter County, GA",2001,5.7
GA,"Talbot County, GA",2001,6.3
GA,"Taliaferro County, GA",2001,9.1
GA,"Tattnall County, GA",2001,5.1
GA,"Taylor County, GA",2001,6.1
GA,"Telfair County, GA",2001,11.7
GA,"Terrell County, GA",2001,6.4
GA,"Thomas County, GA",2001,4.2
GA,"Tift County, GA",2001,4.6
GA,"Toombs County, GA",2001,6.5
GA,"Towns County, GA",2001,3.8
GA,"Treutlen County, GA",2001,6.8
GA,"Troup County, GA",2001,4.5
GA,"Turner County, GA",2001,6.3
GA,"Twiggs County, GA",2001,5.5
GA,"Union County, GA",2001,3.7
GA,"Upson County, GA",2001,8.7
GA,"Walker County, GA",2001,4.3
GA,"Walton County, GA",2001,3.6
GA,"Ware County, GA",2001,5.4
GA,"Warren County, GA",2001,8.4
GA,"Washington County, GA",2001,5.2
GA,"Wayne County, GA",2001,5.2
GA,"Webster County, GA",2001,5.1
GA,"Wheeler County, GA",2001,7.5
GA,"White County, GA",2001,3.6
GA,"Whitfield County, GA",2001,4.5
GA,"Wilcox County, GA",2001,5.4
GA,"Wilkes County, GA",2001,8.4
GA,"Wilkinson County, GA",2001,4.7
GA,"Worth County, GA",2001,5.1
HI,Hawaii,2001,4.3
HI,"Hawaii County, HI",2001,5.1
HI,"Honolulu County/city, HI",2001,4.2
HI,"Kauai County, HI",2001,5.1
HI,"Maui County, HI",2001,4.1
ID,Idaho,2001,5.1
ID,"Ada County, ID",2001,3.9
ID,"Adams County, ID",2001,11.3
ID,"Bannock County, ID",2001,5.0
ID,"Bear Lake County, ID",2001,4.7
ID,"Benewah County, ID",2001,10.5
ID,"Bingham County, ID",2001,4.7
ID,"Blaine County, ID",2001,3.4
ID,"Boise County, ID",2001,4.1
ID,"Bonner County, ID",2001,7.9
ID,"Bonneville County, ID",2001,3.6
ID,"Boundary County, ID",2001,9.4
ID,"Butte County, ID",2001,4.4
ID,"Camas County, ID",2001,3.7
ID,"Canyon County, ID",2001,5.2
ID,"Caribou County, ID",2001,5.4
ID,"Cassia County, ID",2001,4.8
ID,"Clark County, ID",2001,5.4
ID,"Clearwater County, ID",2001,14.8
ID,"Custer County, ID",2001,6.2
ID,"Elmore County, ID",2001,5.7
ID,"Franklin County, ID",2001,3.9
ID,"Fremont County, ID",2001,4.6
ID,"Gem County, ID",2001,6.9
ID,"Gooding County, ID",2001,3.9
ID,"Idaho County, ID",2001,8.7
ID,"Jefferson County, ID",2001,3.9
ID,"Jerome County, ID",2001,4.2
ID,"Kootenai County, ID",2001,7.1
ID,"Latah County, ID",2001,4.4
ID,"Lemhi County, ID",2001,7.5
ID,"Lewis County, ID",2001,7.1
ID,"Lincoln County, ID",2001,4.1
ID,"Madison County, ID",2001,3.2
ID,"Minidoka County, ID",2001,5.7
ID,"Nez Perce County, ID",2001,5.4
ID,"Oneida County, ID",2001,3.6
ID,"Owyhee County, ID",2001,4.2
ID,"Payette County, ID",2001,8.0
ID,"Power County, ID",2001,5.8
ID,"Shoshone County, ID",2001,12.4
ID,"Teton County, ID",2001,2.6
ID,"Twin Falls County, ID",2001,4.3
ID,"Valley County, ID",2001,7.7
ID,"Washington County, ID",2001,6.6
IL,Illinois,2001,5.4
IL,"Adams County, IL",2001,4.3
IL,"Alexander County, IL",2001,8.0
IL,"Bond County, IL",2001,4.9
IL,"Boone County, IL",2001,6.2
IL,"Brown County, IL",2001,3.2
IL,"Bureau County, IL",2001,5.0
IL,"Calhoun County, IL",2001,6.0
IL,"Carroll County, IL",2001,6.8
IL,"Cass County, IL",2001,4.5
IL,"Champaign County, IL",2001,3.6
IL,"Christian County, IL",2001,5.3
IL,"Clark County, IL",2001,5.7
IL,"Clay County, IL",2001,6.6
IL,"Clinton County, IL",2001,4.3
IL,"Coles County, IL",2001,4.9
IL,"Cook County, IL",2001,6.2
IL,"Crawford County, IL",2001,6.0
IL,"Cumberland County, IL",2001,5.9
IL,"DeKalb County, IL",2001,4.4
IL,"De Witt County, IL",2001,5.0
IL,"Douglas County, IL",2001,4.3
IL,"DuPage County, IL",2001,4.5
IL,"Edgar County, IL",2001,5.0
IL,"Edwards County, IL",2001,4.9
IL,"Effingham County, IL",2001,4.8
IL,"Fayette County, IL",2001,6.5
IL,"Ford County, IL",2001,4.4
IL,"Franklin County, IL",2001,7.7
IL,"Fulton County, IL",2001,6.0
IL,"Gallatin County, IL",2001,6.0
IL,"Greene County, IL",2001,5.5
IL,"Grundy County, IL",2001,6.2
IL,"Hamilton County, IL",2001,5.7
IL,"Hancock County, IL",2001,5.9
IL,"Hardin County, IL",2001,6.9
IL,"Henderson County, IL",2001,4.7
IL,"Henry County, IL",2001,5.1
IL,"Iroquois County, IL",2001,5.4
IL,"Jackson County, IL",2001,4.3
IL,"Jasper County, IL",2001,5.3
IL,"Jefferson County, IL",2001,5.7
IL,"Jersey County, IL",2001,5.0
IL,"Jo Daviess County, IL",2001,5.0
IL,"Johnson County, IL",2001,5.8
IL,"Kane County, IL",2001,5.2
IL,"Kankakee County, IL",2001,5.2
IL,"Kendall County, IL",2001,4.3
IL,"Knox County, IL",2001,5.6
IL,"Lake County, IL",2001,4.3
IL,"LaSalle County, IL",2001,5.8
IL,"Lawrence County, IL",2001,5.5
IL,"Lee County, IL",2001,4.9
IL,"Livingston County, IL",2001,4.4
IL,"Logan County, IL",2001,4.3
IL,"McDonough County, IL",2001,4.5
IL,"McHenry County, IL",2001,4.8
IL,"McLean County, IL",2001,3.3
IL,"Macon County, IL",2001,6.1
IL,"Macoupin County, IL",2001,5.2
IL,"Madison County, IL",2001,4.9
IL,"Marion County, IL",2001,8.3
IL,"Marshall County, IL",2001,4.8
IL,"Mason County, IL",2001,6.2
IL,"Massac County, IL",2001,5.3
IL,"Menard County, IL",2001,4.0
IL,"Mercer County, IL",2001,5.5
IL,"Monroe County, IL",2001,3.7
IL,"Montgomery County, IL",2001,6.2
IL,"Morgan County, IL",2001,4.5
IL,"Moultrie County, IL",2001,4.6
IL,"Ogle County, IL",2001,5.1
IL,"Peoria County, IL",2001,5.0
IL,"Perry County, IL",2001,6.4
IL,"Piatt County, IL",2001,3.8
IL,"Pike County, IL",2001,5.6
IL,"Pope County, IL",2001,6.7
IL,"Pulaski County, IL",2001,7.7
IL,"Putnam County, IL",2001,5.7
IL,"Randolph County, IL",2001,5.1
IL,"Richland County, IL",2001,6.1
IL,"Rock Island County, IL",2001,4.6
IL,"St. Clair County, IL",2001,5.3
IL,"Saline County, IL",2001,6.3
IL,"Sangamon County, IL",2001,3.9
IL,"Schuyler County, IL",2001,4.4
IL,"Scott County, IL",2001,5.0
IL,"Shelby County, IL",2001,5.5
IL,"Stark County, IL",2001,6.8
IL,"Stephenson County, IL",2001,5.7
IL,"Tazewell County, IL",2001,4.6
IL,"Union County, IL",2001,5.9
IL,"Vermilion County, IL",2001,6.6
IL,"Wabash County, IL",2001,5.3
IL,"Warren County, IL",2001,4.6
IL,"Washington County, IL",2001,4.1
IL,"Wayne County, IL",2001,5.7
IL,"White County, IL",2001,5.0
IL,"Whiteside County, IL",2001,6.2
IL,"Will County, IL",2001,5.1
IL,"Williamson County, IL",2001,5.6
IL,"Winnebago County, IL",2001,5.8
IL,"Woodford County, IL",2001,3.6
IN,Indiana,2001,4.2
IN,"Adams County, IN",2001,4.9
IN,"Allen County, IN",2001,4.2
IN,"Bartholomew County, IN",2001,4.1
IN,"Benton County, IN",2001,3.5
IN,"Blackford County, IN",2001,5.6
IN,"Boone County, IN",2001,2.8
IN,"Brown County, IN",2001,4.0
IN,"Carroll County, IN",2001,4.3
IN,"Cass County, IN",2001,5.0
IN,"Clark County, IN",2001,4.4
IN,"Clay County, IN",2001,5.5
IN,"Clinton County, IN",2001,4.1
IN,"Crawford County, IN",2001,5.5
IN,"Daviess County, IN",2001,3.8
IN,"Dearborn County, IN",2001,3.9
IN,"Decatur County, IN",2001,3.2
IN,"DeKalb County, IN",2001,5.0
IN,"Delaware County, IN",2001,4.8
IN,"Dubois County, IN",2001,2.9
IN,"Elkhart County, IN",2001,4.7
IN,"Fayette County, IN",2001,6.8
IN,"Floyd County, IN",2001,4.1
IN,"Fountain County, IN",2001,4.6
IN,"Franklin County, IN",2001,4.5
IN,"Fulton County, IN",2001,5.8
IN,"Gibson County, IN",2001,4.0
IN,"Grant County, IN",2001,6.0
IN,"Greene County, IN",2001,5.8
IN,"Hamilton County, IN",2001,2.5
IN,"Hancock County, IN",2001,3.0
IN,"Harrison County, IN",2001,4.2
IN,"Hendricks County, IN",2001,2.7
IN,"Henry County, IN",2001,5.2
IN,"Howard County, IN",2001,5.7
IN,"Huntington County, IN",2001,4.5
IN,"Jackson County, IN",2001,4.2
IN,"Jasper County, IN",2001,4.8
IN,"Jay County, IN",2001,5.7
IN,"Jefferson County, IN",2001,4.3
IN,"Jennings County, IN",2001,4.8
IN,"Johnson County, IN",2001,2.8
IN,"Knox County, IN",2001,3.8
IN,"Kosciusko County, IN",2001,4.2
IN,"LaGrange County, IN",2001,4.8
IN,"Lake County, IN",2001,4.9
IN,"LaPorte County, IN",2001,4.9
IN,"Lawrence County, IN",2001,6.9
IN,"Madison County, IN",2001,4.6
IN,"Marion County, IN",2001,3.8
IN,"Marshall County, IN",2001,4.3
IN,"Martin County, IN",2001,4.7
IN,"Miami County, IN",2001,5.3
IN,"Monroe County, IN",2001,3.8
IN,"Montgomery County, IN",2001,3.7
IN,"Morgan County, IN",2001,3.3
IN,"Newton County, IN",2001,4.3
IN,"Noble County, IN",2001,5.6
IN,"Ohio County, IN",2001,3.7
IN,"Orange County, IN",2001,6.9
IN,"Owen County, IN",2001,4.6
IN,"Parke County, IN",2001,4.6
IN,"Perry County, IN",2001,5.3
IN,"Pike County, IN",2001,3.9
IN,"Porter County, IN",2001,3.8
IN,"Posey County, IN",2001,3.5
IN,"Pulaski County, IN",2001,4.7
IN,"Putnam County, IN",2001,3.8
IN,"Randolph County, IN",2001,5.3
IN,"Ripley County, IN",2001,3.5
IN,"Rush County, IN",2001,3.7
IN,"St. Joseph County, IN",2001,4.6
IN,"Scott County, IN",2001,5.0
IN,"Shelby County, IN",2001,3.7
IN,"Spencer County, IN",2001,4.5
IN,"Starke County, IN",2001,5.9
IN,"Steuben County, IN",2001,5.3
IN,"Sullivan County, IN",2001,5.5
IN,"Switzerland County, IN",2001,3.3
IN,"Tippecanoe County, IN",2001,3.5
IN,"Tipton County, IN",2001,4.9
IN,"Union County, IN",2001,4.5
IN,"Vanderburgh County, IN",2001,3.9
IN,"Vermillion County, IN",2001,5.3
IN,"Vigo County, IN",2001,5.1
IN,"Wabash County, IN",2001,5.2
IN,"Warren County, IN",2001,3.3
IN,"Warrick County, IN",2001,3.5
IN,"Washington County, IN",2001,5.5
IN,"Wayne County, IN",2001,5.2
IN,"Wells County, IN",2001,3.9
IN,"White County, IN",2001,4.8
IN,"Whitley County, IN",2001,4.5
IA,Iowa,2001,3.3
IA,"Adair County, IA",2001,2.7
IA,"Adams County, IA",2001,4.2
IA,"Allamakee County, IA",2001,4.0
IA,"Appanoose County, IA",2001,5.2
IA,"Audubon County, IA",2001,3.2
IA,"Benton County, IA",2001,3.1
IA,"Black Hawk County, IA",2001,3.4
IA,"Boone County, IA",2001,2.8
IA,"Bremer County, IA",2001,3.1
IA,"Buchanan County, IA",2001,3.9
IA,"Buena Vista County, IA",2001,2.7
IA,"Butler County, IA",2001,4.4
IA,"Calhoun County, IA",2001,3.3
IA,"Carroll County, IA",2001,2.5
IA,"Cass County, IA",2001,4.0
IA,"Cedar County, IA",2001,2.8
IA,"Cerro Gordo County, IA",2001,3.4
IA,"Cherokee County, IA",2001,3.0
IA,"Chickasaw County, IA",2001,6.2
IA,"Clarke County, IA",2001,4.1
IA,"Clay County, IA",2001,3.1
IA,"Clayton County, IA",2001,4.6
IA,"Clinton County, IA",2001,4.5
IA,"Crawford County, IA",2001,3.1
IA,"Dallas County, IA",2001,2.4
IA,"Davis County, IA",2001,4.1
IA,"Decatur County, IA",2001,3.4
IA,"Delaware County, IA",2001,3.6
IA,"Des Moines County, IA",2001,5.0
IA,"Dickinson County, IA",2001,3.3
IA,"Dubuque County, IA",2001,4.1
IA,"Emmet County, IA",2001,3.8
IA,"Fayette County, IA",2001,4.7
IA,"Floyd County, IA",2001,4.3
IA,"Franklin County, IA",2001,3.4
IA,"Fremont County, IA",2001,2.7
IA,"Greene County, IA",2001,3.8
IA,"Grundy County, IA",2001,2.7
IA,"Guthrie County, IA",2001,3.0
IA,"Hamilton County, IA",2001,3.1
IA,"Hancock County, IA",2001,2.6
IA,"Hardin County, IA",2001,3.5
IA,"Harrison County, IA",2001,3.6
IA,"Henry County, IA",2001,4.0
IA,"Howard County, IA",2001,3.3
IA,"Humboldt County, IA",2001,3.3
IA,"Ida County, IA",2001,2.7
IA,"Iowa County, IA",2001,2.4
IA,"Jackson County, IA",2001,4.7
IA,"Jasper County, IA",2001,3.1
IA,"Jefferson County, IA",2001,5.0
IA,"Johnson County, IA",2001,2.2
IA,"Jones County, IA",2001,3.8
IA,"Keokuk County, IA",2001,4.0
IA,"Kossuth County, IA",2001,2.9
IA,"Lee County, IA",2001,6.5
IA,"Linn County, IA",2001,3.1
IA,"Louisa County, IA",2001,3.5
IA,"Lucas County, IA",2001,3.4
IA,"Lyon County, IA",2001,2.4
IA,"Madison County, IA",2001,3.4
IA,"Mahaska County, IA",2001,3.5
IA,"Marion County, IA",2001,3.3
IA,"Marshall County, IA",2001,3.2
IA,"Mills County, IA",2001,2.9
IA,"Mitchell County, IA",2001,2.9
IA,"Monona County, IA",2001,3.6
IA,"Monroe County, IA",2001,4.4
IA,"Montgomery County, IA",2001,4.7
IA,"Muscatine County, IA",2001,3.6
IA,"O'Brien County, IA",2001,2.6
IA,"Osceola County, IA",2001,3.1
IA,"Page County, IA",2001,5.0
IA,"Palo Alto County, IA",2001,3.7
IA,"Plymouth County, IA",2001,2.9
IA,"Pocahontas County, IA",2001,3.5
IA,"Polk County, IA",2001,2.9
IA,"Pottawattamie County, IA",2001,3.1
IA,"Poweshiek County, IA",2001,3.2
IA,"Ringgold County, IA",2001,3.1
IA,"Sac County, IA",2001,2.9
IA,"Scott County, IA",2001,4.0
IA,"Shelby County, IA",2001,2.7
IA,"Sioux County, IA",2001,2.4
IA,"Story County, IA",2001,2.1
IA,"Tama County, IA",2001,3.5
IA,"Taylor County, IA",2001,4.1
IA,"Union County, IA",2001,3.7
IA,"Van Buren County, IA",2001,4.3
IA,"Wapello County, IA",2001,4.6
IA,"Warren County, IA",2001,2.6
IA,"Washington County, IA",2001,2.8
IA,"Wayne County, IA",2001,3.5
IA,"Webster County, IA",2001,3.6
IA,"Winnebago County, IA",2001,2.7
IA,"Winneshiek County, IA",2001,2.9
IA,"Woodbury County, IA",2001,3.2
IA,"Worth County, IA",2001,3.3
IA,"Wright County, IA",2001,3.3
KS,Kansas,2001,4.3
KS,"Allen County, KS",2001,6.1
KS,"Anderson County, KS",2001,5.3
KS,"Atchison County, KS",2001,5.1
KS,"Barber County, KS",2001,3.4
KS,"Barton County, KS",2001,3.2
KS,"Bourbon County, KS",2001,3.9
KS,"Brown County, KS",2001,5.5
KS,"Butler County, KS",2001,4.0
KS,"Chase County, KS",2001,3.7
KS,"Chautauqua County, KS",2001,5.0
KS,"Cherokee County, KS",2001,5.7
KS,"Cheyenne County, KS",2001,3.1
KS,"Clark County, KS",2001,2.6
KS,"Clay County, KS",2001,4.1
KS,"Cloud County, KS",2001,3.7
KS,"Coffey County, KS",2001,5.2
KS,"Comanche County, KS",2001,2.7
KS,"Cowley County, KS",2001,4.3
KS,"Crawford County, KS",2001,5.1
KS,"Decatur County, KS",2001,2.8
KS,"Dickinson County, KS",2001,4.0
KS,"Doniphan County, KS",2001,7.7
KS,"Douglas County, KS",2001,3.3
KS,"Edwards County, KS",2001,2.9
KS,"Elk County, KS",2001,5.3
KS,"Ellis County, KS",2001,2.9
KS,"Ellsworth County, KS",2001,3.5
KS,"Finney County, KS",2001,7.2
KS,"Ford County, KS",2001,3.1
KS,"Franklin County, KS",2001,4.9
KS,"Geary County, KS",2001,5.6
KS,"Gove County, KS",2001,2.6
KS,"Graham County, KS",2001,3.3
KS,"Grant County, KS",2001,2.9
KS,"Gray County, KS",2001,2.6
KS,"Greeley County, KS",2001,3.4
KS,"Greenwood County, KS",2001,5.1
KS,"Hamilton County, KS",2001,2.9
KS,"Harper County, KS",2001,3.7
KS,"Harvey County, KS",2001,3.5
KS,"Haskell County, KS",2001,2.8
KS,"Hodgeman County, KS",2001,3.3
KS,"Jackson County, KS",2001,4.4
KS,"Jefferson County, KS",2001,4.1
KS,"Jewell County, KS",2001,2.9
KS,"Johnson County, KS",2001,3.8
KS,"Kearny County, KS",2001,3.3
KS,"Kingman County, KS",2001,3.6
KS,"Kiowa County, KS",2001,3.2
KS,"Labette County, KS",2001,5.5
KS,"Lane County, KS",2001,3.6
KS,"Leavenworth County, KS",2001,5.2
KS,"Lincoln County, KS",2001,3.6
KS,"Linn County, KS",2001,6.1
KS,"Logan County, KS",2001,3.1
KS,"Lyon County, KS",2001,4.1
KS,"McPherson County, KS",2001,3.6
KS,"Marion County, KS",2001,3.5
KS,"Marshall County, KS",2001,3.8
KS,"Meade County, KS",2001,2.9
KS,"Miami County, KS",2001,4.2
KS,"Mitchell County, KS",2001,3.6
KS,"Montgomery County, KS",2001,6.5
KS,"Morris County, KS",2001,4.2
KS,"Morton County, KS",2001,2.8
KS,"Nemaha County, KS",2001,3.6
KS,"Neosho County, KS",2001,5.4
KS,"Ness County, KS",2001,2.8
KS,"Norton County, KS",2001,3.6
KS,"Osage County, KS",2001,4.8
KS,"Osborne County, KS",2001,3.6
KS,"Ottawa County, KS",2001,3.7
KS,"Pawnee County, KS",2001,3.0
KS,"Phillips County, KS",2001,3.0
KS,"Pottawatomie County, KS",2001,3.9
KS,"Pratt County, KS",2001,2.9
KS,"Rawlins County, KS",2001,3.4
KS,"Reno County, KS",2001,4.5
KS,"Republic County, KS",2001,3.4
KS,"Rice County, KS",2001,3.8
KS,"Riley County, KS",2001,3.3
KS,"Rooks County, KS",2001,3.5
KS,"Rush County, KS",2001,3.6
KS,"Russell County, KS",2001,5.1
KS,"Saline County, KS",2001,3.7
KS,"Scott County, KS",2001,2.5
KS,"Sedgwick County, KS",2001,4.1
KS,"Seward County, KS",2001,3.7
KS,"Shawnee County, KS",2001,4.2
KS,"Sheridan County, KS",2001,2.6
KS,"Sherman County, KS",2001,3.1
KS,"Smith County, KS",2001,3.4
KS,"Stafford County, KS",2001,3.3
KS,"Stanton County, KS",2001,2.5
KS,"Stevens County, KS",2001,3.6
KS,"Sumner County, KS",2001,4.2
KS,"Thomas County, KS",2001,2.9
KS,"Trego County, KS",2001,3.0
KS,"Wabaunsee County, KS",2001,3.6
KS,"Wallace County, KS",2001,2.8
KS,"Washington County, KS",2001,3.7
KS,"Wichita County, KS",2001,3.2
KS,"Wilson County, KS",2001,5.9
KS,"Woodson County, KS",2001,6.3
KS,"Wyandotte County, KS",2001,7.5
KY,Kentucky,2001,5.2
KY,"Adair County, KY",2001,4.8
KY,"Allen County, KY",2001,6.0
KY,"Anderson County, KY",2001,5.0
KY,"Ballard County, KY",2001,6.7
KY,"Barren County, KY",2001,5.0
KY,"Bath County, KY",2001,7.4
KY,"Bell County, KY",2001,8.3
KY,"Boone County, KY",2001,3.9
KY,"Bourbon County, KY",2001,4.6
KY,"Boyd County, KY",2001,6.5
KY,"Boyle County, KY",2001,5.5
KY,"Bracken County, KY",2001,4.8
KY,"Breathitt County, KY",2001,7.6
KY,"Breckinridge County, KY",2001,6.3
KY,"Bullitt County, KY",2001,4.2
KY,"Butler County, KY",2001,5.5
KY,"Caldwell County, KY",2001,5.1
KY,"Calloway County, KY",2001,5.2
KY,"Campbell County, KY",2001,4.4
KY,"Carlisle County, KY",2001,6.5
KY,"Carroll County, KY",2001,5.8
KY,"Carter County, KY",2001,10.3
KY,"Casey County, KY",2001,6.8
KY,"Christian County, KY",2001,6.7
KY,"Clark County, KY",2001,5.3
KY,"Clay County, KY",2001,7.5
KY,"Clinton County, KY",2001,6.2
KY,"Crittenden County, KY",2001,7.6
KY,"Cumberland County, KY",2001,5.7
KY,"Daviess County, KY",2001,5.1
KY,"Edmonson County, KY",2001,6.1
KY,"Elliott County, KY",2001,8.8
KY,"Estill County, KY",2001,6.3
KY,"Fayette County, KY",2001,3.7
KY,"Fleming County, KY",2001,5.0
KY,"Floyd County, KY",2001,6.7
KY,"Franklin County, KY",2001,3.7
KY,"Fulton County, KY",2001,6.4
KY,"Gallatin County, KY",2001,4.7
KY,"Garrard County, KY",2001,4.8
KY,"Grant County, KY",2001,5.1
KY,"Graves County, KY",2001,6.6
KY,"Grayson County, KY",2001,7.5
KY,"Green County, KY",2001,5.4
KY,"Greenup County, KY",2001,6.3
KY,"Hancock County, KY",2001,5.9
KY,"Hardin County, KY",2001,5.1
KY,"Harlan County, KY",2001,7.7
KY,"Harrison County, KY",2001,5.2
KY,"Hart County, KY",2001,5.4
KY,"Henderson County, KY",2001,4.7
KY,"Henry County, KY",2001,4.4
KY,"Hickman County, KY",2001,5.8
KY,"Hopkins County, KY",2001,5.8
KY,"Jackson County, KY",2001,8.2
KY,"Jefferson County, KY",2001,4.7
KY,"Jessamine County, KY",2001,3.8
KY,"Johnson County, KY",2001,6.1
KY,"Kenton County, KY",2001,4.3
KY,"Knott County, KY",2001,6.8
KY,"Knox County, KY",2001,6.4
KY,"Larue County, KY",2001,4.9
KY,"Laurel County, KY",2001,5.0
KY,"Lawrence County, KY",2001,8.3
KY,"Lee County, KY",2001,7.2
KY,"Leslie County, KY",2001,6.1
KY,"Letcher County, KY",2001,6.3
KY,"Lewis County, KY",2001,8.0
KY,"Lincoln County, KY",2001,6.1
KY,"Livingston County, KY",2001,6.4
KY,"Logan County, KY",2001,6.7
KY,"Lyon County, KY",2001,6.1
KY,"McCracken County, KY",2001,5.2
KY,"McCreary County, KY",2001,9.6
KY,"McLean County, KY",2001,5.9
KY,"Madison County, KY",2001,4.7
KY,"Magoffin County, KY",2001,10.0
KY,"Marion County, KY",2001,5.8
KY,"Marshall County, KY",2001,6.4
KY,"Martin County, KY",2001,6.6
KY,"Mason County, KY",2001,4.7
KY,"Meade County, KY",2001,5.2
KY,"Menifee County, KY",2001,7.8
KY,"Mercer County, KY",2001,5.1
KY,"Metcalfe County, KY",2001,5.2
KY,"Monroe County, KY",2001,8.9
KY,"Montgomery County, KY",2001,6.2
KY,"Morgan County, KY",2001,8.3
KY,"Muhlenberg County, KY",2001,8.3
KY,"Nelson County, KY",2001,5.2
KY,"Nicholas County, KY",2001,6.1
KY,"Ohio County, KY",2001,6.1
KY,"Oldham County, KY",2001,3.5
KY,"Owen County, KY",2001,4.3
KY,"Owsley County, KY",2001,6.8
KY,"Pendleton County, KY",2001,4.6
KY,"Perry County, KY",2001,6.7
KY,"Pike County, KY",2001,5.7
KY,"Powell County, KY",2001,7.1
KY,"Pulaski County, KY",2001,6.7
KY,"Robertson County, KY",2001,4.8
KY,"Rockcastle County, KY",2001,6.4
KY,"Rowan County, KY",2001,6.0
KY,"Russell County, KY",2001,6.3
KY,"Scott County, KY",2001,4.0
KY,"Shelby County, KY",2001,4.3
KY,"Simpson County, KY",2001,5.5
KY,"Spencer County, KY",2001,4.1
KY,"Taylor County, KY",2001,5.1
KY,"Todd County, KY",2001,6.5
KY,"Trigg County, KY",2001,5.7
KY,"Trimble County, KY",2001,5.4
KY,"Union County, KY",2001,5.6
KY,"Warren County, KY",2001,4.8
KY,"Washington County, KY",2001,5.9
KY,"Wayne County, KY",2001,7.3
KY,"Webster County, KY",2001,4.6
KY,"Whitley County, KY",2001,6.0
KY,"Wolfe County, KY",2001,8.8
KY,"Woodford County, KY",2001,3.9
LA,Louisiana,2001,5.6
LA,"Acadia Parish, LA",2001,5.9
LA,"Allen Parish, LA",2001,7.3
LA,"Ascension Parish, LA",2001,5.4
LA,"Assumption Parish, LA",2001,5.9
LA,"Avoyelles Parish, LA",2001,7.2
LA,"Beauregard Parish, LA",2001,6.2
LA,"Bienville Parish, LA",2001,8.1
LA,"Bossier Parish, LA",2001,5.2
LA,"Caddo Parish, LA",2001,5.9
LA,"Calcasieu Parish, LA",2001,5.6
LA,"Caldwell Parish, LA",2001,7.6
LA,"Cameron Parish, LA",2001,5.1
LA,"Catahoula Parish, LA",2001,9.2
LA,"Claiborne Parish, LA",2001,6.8
LA,"Concordia Parish, LA",2001,9.5
LA,"De Soto Parish, LA",2001,6.8
LA,"East Baton Rouge Parish, LA",2001,5.1
LA,"East Carroll Parish, LA",2001,11.7
LA,"East Feliciana Parish, LA",2001,6.3
LA,"Evangeline Parish, LA",2001,6.6
